"","MATINH","MAHUYEN","MAXA","MADIABAN","IDHO","KYDIEUTRA","store_method","harvest_combine","harvest_strawbaler","harvest_manual","harvest_other","timing","moisture","dry_method","n_app_drug","n_app_insect_fungi","n_insecticide","n_fungicide","n_app_fert","sum_fert","water_source","pipe","n_drydown","ws_method","ws_area_unit","ws_rate_ha","certified","rice_name","Province_name","Region","HOSO","DANTOCCHUHO","THUNHAP","TONGCHITIEU","M8_C1","dummy_1m","dummy_1r","dummy_1m1r","dummy_2r_fert","dummy_2r_n_app","dummy_1m2r","dummy_3r_n_app","dummy_3r_insect_1app","dummy_3r_fungi_2app","dummy_3r_stage","dummy_1m3r","dummy_4r","dummy_1m4r","dummy_5r","dummy_1m5r"
"92",4,47,1498,4,1498004003,1,2,0,0,1,0,3,2,2,0,0,0,0,1,0,3,2,0,NA,NA,NA,NA,NA,"Tinh Cao Bang","2_NMMA","3",2,40103,0,3,NA,NA,NA,1,0,0,1,1,1,NA,NA,0,0,0,0
"93",4,47,1498,4,1498004004,1,2,0,0,1,0,3,2,2,0,0,0,0,NA,NA,3,2,3,1,"Sao Bac Bo (360m2)",222.222222222222,2,"31","Tinh Cao Bang","2_NMMA","4",2,24804,NA,2,0,0,0,NA,NA,0,1,1,1,NA,NA,0,0,0,0
"94",4,47,1498,4,1498004005,1,2,0,0,1,0,3,1,2,0,0,0,0,1,138000,4,2,0,1,"Sao Bac Bo (360m2)",222.222222222222,2,"31","Tinh Cao Bang","2_NMMA","5",2,46056,0,3,0,0,0,0,0,0,1,1,1,NA,NA,0,0,0,0
"95",4,47,1498,4,1498004006,1,2,0,0,1,0,3,1,2,0,0,0,0,1,138000,4,2,0,1,"Sao Bac Bo (360m2)",27.7777777777778,3,"địa phương tự để giống","Tinh Cao Bang","2_NMMA","6",2,51362,NA,3,0,1,0,0,0,0,1,1,1,NA,NA,0,0,0,0
"96",4,47,1498,4,1498004007,1,2,0,0,1,0,3,1,2,0,0,0,0,2,230000,4,2,0,1,"Sao Bac Bo (360m2)",250,2,"Nhị ưu 838","Tinh Cao Bang","2_NMMA","7",2,12814,NA,3,0,0,0,0,0,0,1,1,1,NA,NA,0,0,0,0
"97",4,47,1498,4,1498004008,1,2,0,0,1,0,3,2,3,0,0,0,0,2,165000,4,2,0,1,"Sao Bac Bo (360m2)",27.7777777777778,2,"tẻ lai 31","Tinh Cao Bang","2_NMMA","8",2,62400,NA,2,0,1,0,0,0,0,1,1,1,NA,NA,0,0,0,0
"98",4,47,1498,4,1498004009,1,3,0,0,1,0,2,2,3,0,0,0,0,2,161000,4,2,0,1,"Sao Bac Bo (360m2)",55.5555555555556,1,"tẻ lai","Tinh Cao Bang","2_NMMA","9",2,40633,NA,3,1,1,1,0,0,0,1,1,1,NA,NA,0,0,0,0
"99",4,47,1498,4,1498004010,1,2,0,0,1,0,3,2,3,0,0,0,0,2,115000,4,2,0,1,"Sao Bac Bo (360m2)",41.6666666666667,1,"tẻ lai 31","Tinh Cao Bang","2_NMMA","10",7,23654,0,3,1,1,1,0,0,0,1,1,1,NA,NA,0,0,0,0
"100",4,47,1498,4,1498004011,1,3,0,0,1,0,3,2,3,0,0,0,0,2,376000,4,2,0,1,"Sao Bac Bo (360m2)",83.3333333333333,1,"tẻ lai 31","Tinh Cao Bang","2_NMMA","11",7,45035,NA,3,1,1,1,0,0,0,1,1,1,NA,NA,0,0,0,0
"101",4,47,1498,4,1498004012,1,2,0,0,1,0,3,2,2,1,1,1,0,1,40000,4,2,3,NA,NA,NA,NA,NA,"Tinh Cao Bang","2_NMMA","12",7,258986,0,3,NA,NA,NA,0,0,0,1,1,1,0,NA,0,0,0,0
"102",4,47,1498,4,1498004013,1,2,0,0,1,0,3,1,2,0,0,0,0,1,115000,4,2,0,1,"Sao Bac Bo (360m2)",55.5555555555556,2,"31","Tinh Cao Bang","2_NMMA","13",2,65234,70767.5,3,0,1,0,0,0,0,1,1,1,NA,NA,0,0,0,0
"103",4,47,1498,4,1498004014,1,3,0,0,1,0,2,2,3,0,0,0,0,2,230000,4,2,0,1,"Sao Bac Bo (360m2)",55.5555555555556,1,"tẻ lai 31","Tinh Cao Bang","2_NMMA","14",2,70439,63447.5,3,1,1,1,0,0,0,1,1,1,NA,NA,0,0,0,0
"104",4,47,1498,4,1498004016,1,2,0,0,0,0,3,1,2,0,0,0,0,2,184000,4,2,0,1,"Sao Bac Bo (360m2)",250,2,"31","Tinh Cao Bang","2_NMMA",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,NA,NA,0,0,0,0
"105",4,48,1537,4,1537004001,1,2,1,0,0,0,2,2,3,1,1,1,0,1,0,4,2,1,1,"Sao Bac Bo (360m2)",138.888888888889,1,"Q63","Tinh Cao Bang","2_NMMA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,0,NA,0,0,1,0
"106",4,48,1537,4,1537004002,1,2,1,0,0,0,2,2,3,1,1,1,0,2,16,4,2,1,1,"Sao Bac Bo (360m2)",111.111111111111,1,"Q63","Tinh Cao Bang","2_NMMA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,0,NA,0,0,1,0
"107",4,48,1537,4,1537004003,1,2,1,0,0,0,2,1,3,1,1,1,0,2,400,4,2,1,1,"Sao Bac Bo (360m2)",166.666666666667,1,"gs55","Tinh Cao Bang","2_NMMA",NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,1,0,NA,0,0,1,0
"108",4,48,1537,4,1537004005,1,2,1,0,0,0,2,2,2,1,1,1,0,2,400,4,2,1,1,"Sao Bac Bo (360m2)",138.888888888889,1,"Q63","Tinh Cao Bang","2_NMMA",NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,1,0,NA,0,0,1,0
"109",4,48,1537,4,1537004006,1,2,1,0,0,0,2,2,2,1,1,1,0,2,1120,4,2,1,1,"Sao Bac Bo (360m2)",166.666666666667,1,"Q63","Tinh Cao Bang","2_NMMA",NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,1,0,NA,0,0,1,0
"110",4,48,1537,4,1537004010,1,2,1,0,0,0,3,2,2,1,1,1,0,2,0,4,2,1,1,"Sao Bac Bo (360m2)",222.222222222222,1,"Q63","Tinh Cao Bang","2_NMMA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,0,NA,0,0,0,0
"111",4,48,1537,4,1537004011,1,1,1,0,0,0,2,2,3,1,1,1,0,2,40,4,2,1,1,"Sao Bac Bo (360m2)",138.888888888889,1,"GS55","Tinh Cao Bang","2_NMMA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,0,NA,0,0,1,0
"112",4,48,1537,4,1537004013,1,3,1,0,0,0,2,2,3,1,1,1,0,2,40,4,2,1,1,"Sao Bac Bo (360m2)",166.666666666667,1,"GS55","Tinh Cao Bang","2_NMMA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,0,NA,0,0,1,0
"113",4,48,1537,4,1537004014,1,2,1,0,0,0,3,2,2,0,0,0,0,2,0,5,NA,0,6,"Sao Bac Bo (360m2)",83.3333333333333,1,"Q63","Tinh Cao Bang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,NA,NA,0,0,0,0
"114",4,48,1537,4,1537004015,1,2,1,0,0,0,2,2,2,1,1,1,0,2,208,4,2,1,1,"Sao Bac Bo (360m2)",83.3333333333333,1,"GS55","Tinh Cao Bang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,1,1,0,NA,0,0,1,0
"115",4,51,1666,3,1666003001,1,2,0,0,1,0,3,1,2,2,2,1,0,2,138000,5,NA,3,1,NA,200,3,"Đoàn kết","Tinh Cao Bang","2_NMMA","1",2,44254,0,3,0,0,0,0,0,0,1,1,1,0,NA,0,0,0,0
"116",4,51,1666,3,1666003002,1,5,0,0,1,0,2,1,2,0,0,0,0,1,0,4,2,0,1,"Sao Bac Bo (360m2)",277.777777777778,99,"o","Tinh Cao Bang","2_NMMA","2",7,20880,0,3,0,0,0,1,0,0,1,1,1,0,NA,0,0,0,0
"117",4,51,1666,3,1666003003,1,2,1,0,0,0,3,1,2,1,1,2,0,2,4000,1,NA,2,1,"Sao Bac Bo (360m2)",55.5555555555556,2,"Đoàn kết","Tinh Cao Bang","2_NMMA","3",2,42193,0,2,0,1,0,0,0,0,1,0,1,0,NA,0,0,0,0
"118",4,51,1666,3,1666003004,1,2,0,0,1,0,2,2,2,2,2,2,0,2,142000,5,NA,2,NA,NA,NA,NA,NA,"Tinh Cao Bang","2_NMMA","4",2,46223,37454,3,NA,NA,NA,0,0,0,1,0,1,0,NA,0,0,0,0
"119",4,51,1666,3,1666003005,1,2,0,0,1,0,3,1,2,2,2,2,0,1,0,5,NA,2,1,"Sao Bac Bo (360m2)",166.666666666667,3,"Thái lùn","Tinh Cao Bang","2_NMMA","5",2,6216,0,3,0,0,0,1,0,0,1,0,1,0,NA,0,0,0,0
"120",4,51,1666,3,1666003006,1,2,0,0,1,0,3,2,2,0,0,0,0,1,0,5,NA,0,99,NA,181.818181818182,2,"Đoàn kết","Tinh Cao Bang","2_NMMA","6",2,33215,0,3,0,0,0,1,0,0,1,1,1,NA,NA,0,0,0,0
"121",4,51,1666,3,1666003007,1,2,1,0,0,0,3,1,2,2,1,2,0,2,1000,4,2,2,1,"Sao Bac Bo (360m2)",27.7777777777778,3,"Đoàn kết","Tinh Cao Bang","2_NMMA","7",2,13272,0,3,0,1,0,0,0,0,1,0,1,0,NA,0,0,0,0
"122",4,51,1666,3,1666003008,1,2,1,0,0,0,2,2,2,2,2,2,0,2,1190000,5,NA,2,NA,NA,NA,NA,NA,"Tinh Cao Bang","2_NMMA","8",2,150300,0,3,NA,NA,NA,0,0,0,1,0,1,0,NA,0,0,1,0
"123",4,51,1666,3,1666003009,1,2,1,0,0,0,3,1,2,2,2,1,0,3,92000,5,NA,3,1,NA,294.117647058824,3,"Đoàn kết","Tinh Cao Bang","2_NMMA","9",2,257904,203696,2,0,0,0,0,1,0,1,1,1,0,NA,0,0,0,0
"124",4,51,1666,3,1666003010,1,2,0,0,1,0,3,1,3,1,1,0,0,NA,NA,5,NA,1,1,NA,180,3,NA,"Tinh Cao Bang","2_NMMA","10",2,110952,0,3,0,0,0,NA,NA,0,1,1,1,1,NA,0,0,0,0
"125",4,51,1666,3,1666003011,1,2,1,0,0,0,3,1,2,2,2,2,0,2,1000,4,2,2,1,"Sao Bac Bo (360m2)",27.7777777777778,2,"Đoàn kết","Tinh Cao Bang","2_NMMA","11",2,50110,0,3,0,1,0,0,0,0,1,0,1,0,NA,0,0,0,0
"126",4,51,1666,3,1666003013,1,2,0,0,1,0,1,2,2,1,1,0,0,1,0,5,NA,3,1,NA,150,2,"Đoàn kết","Tinh Cao Bang","2_NMMA","13",2,21169,0,3,0,0,0,1,0,0,1,1,1,NA,NA,0,0,0,0
"127",4,51,1666,3,1666003014,1,2,1,0,0,0,3,1,2,2,1,2,0,2,800,4,2,1,1,"Sao Bac Bo (360m2)",22.2222222222222,2,"Đoàn kết","Tinh Cao Bang","2_NMMA","14",2,29856,25735.5,3,0,1,0,0,0,0,1,0,1,0,NA,0,0,0,0
"128",4,51,1666,3,1666003015,1,2,1,0,0,0,2,2,2,2,2,2,0,2,380000,5,NA,2,NA,NA,NA,NA,NA,"Tinh Cao Bang","2_NMMA","15",7,42767,NA,3,NA,NA,NA,0,0,0,1,0,1,0,NA,1,NA,1,NA
"129",4,51,1699,4,1699004001,1,2,0,0,1,0,3,1,2,1,1,1,0,1,230000,5,NA,3,1,"Sao Bac Bo (360m2)",194.444444444444,1,"GS55","Tinh Cao Bang","2_NMMA",NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,1,0,NA,0,0,0,0
"130",4,51,1699,4,1699004002,1,2,0,0,1,0,3,2,2,0,0,0,0,1,0,4,2,0,1,NA,200,1,"Đoàn kêt","Tinh Cao Bang","2_NMMA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,NA,NA,0,0,0,0
"131",4,51,1699,4,1699004004,1,2,0,0,1,0,2,2,2,2,2,2,0,2,230000,5,NA,4,NA,NA,NA,NA,NA,"Tinh Cao Bang","2_NMMA",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,NA,0,0,0,0
"132",4,51,1699,4,1699004005,1,2,0,0,1,0,3,1,2,1,1,1,0,2,345000,5,NA,3,1,"Sao Bac Bo (360m2)",166.666666666667,1,"Đoàn kết","Tinh Cao Bang","2_NMMA",NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,1,0,NA,0,0,0,0
"133",4,51,1699,4,1699004006,1,2,0,0,1,0,3,2,2,0,0,0,0,1,0,3,2,0,99,NA,180.18018018018,1,"Đoàn kết","Tinh Cao Bang","2_NMMA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,NA,NA,0,0,0,0
"134",4,51,1699,4,1699004007,1,2,0,0,1,0,3,1,2,2,2,2,0,2,0,5,NA,3,1,"Sao Bac Bo (360m2)",55.5555555555556,3,"Đoàn kết","Tinh Cao Bang","2_NMMA",NA,NA,NA,NA,NA,0,1,0,1,0,0,1,0,1,0,NA,0,0,0,0
"135",4,51,1699,4,1699004008,1,2,0,0,1,0,2,2,2,2,2,2,0,2,192000,5,NA,3,NA,NA,NA,NA,NA,"Tinh Cao Bang","2_NMMA",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,NA,0,0,0,0
"136",4,51,1699,4,1699004009,1,2,0,0,1,0,3,1,2,2,2,2,0,2,230000,5,NA,3,1,NA,125,3,"Đoàn kết","Tinh Cao Bang","2_NMMA",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,0,NA,0,0,0,0
"137",4,51,1699,4,1699004010,1,2,0,0,1,0,2,2,2,0,0,0,0,1,0,4,2,0,1,NA,181.818181818182,2,"đoàn kết","Tinh Cao Bang","2_NMMA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,1,NA,NA,0,0,0,0
"138",4,51,1699,4,1699004013,1,2,0,0,1,0,3,1,2,1,0,0,0,1,0,4,2,0,1,"Sao Bac Bo (360m2)",111.111111111111,1,"0","Tinh Cao Bang","2_NMMA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,NA,NA,0,0,0,0
"139",4,40,1705,13,1705013001,1,2,1,0,0,0,2,2,3,1,1,0,1,3,0,1,NA,2,4,"Sao Nam Bo/Cong Nha nuoc (1000m2)",70,1,"Bắc thơm số 7","Tinh Cao Bang","2_NMMA","1",2,383758,0,1,1,1,1,1,1,1,1,1,1,0,NA,0,0,1,0
"140",4,40,1705,13,1705013002,1,2,1,0,0,0,2,2,3,3,2,1,2,3,0,3,2,2,5,"Sao Nam Bo/Cong Nha nuoc (1000m2)",50,2,"RS225","Tinh Cao Bang","2_NMMA","2",2,136391,0,3,0,1,0,1,1,0,1,1,1,0,NA,0,0,1,0
"141",4,40,1705,13,1705013003,1,2,1,0,0,0,3,1,2,2,2,2,0,2,70,1,NA,0,1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",80,2,"Tam nông","Tinh Cao Bang","2_NMMA","3",2,275581,0,3,0,1,0,1,0,0,1,0,1,0,NA,0,0,0,0
"142",4,40,1705,13,1705013004,1,2,0,1,0,0,3,1,2,3,1,1,0,4,24,1,NA,0,1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",80,2,"Tam nông","Tinh Cao Bang","2_NMMA","4",2,94127,0,3,0,1,0,1,1,0,1,1,1,0,NA,0,0,0,0
"143",4,40,1705,13,1705013005,1,2,1,0,0,0,3,1,2,3,2,2,0,2,8,1,NA,0,1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",80,2,"Tam nông","Tinh Cao Bang","2_NMMA","5",2,12779,24182.5,3,0,1,0,1,0,0,1,0,1,0,NA,0,0,0,0
"144",4,40,1705,13,1705013007,1,2,1,0,0,0,3,1,2,2,1,2,0,2,8,4,2,0,1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",80,2,"Khang dân","Tinh Cao Bang","2_NMMA","7",1,85533,0,3,0,1,0,1,0,0,1,0,1,0,NA,0,0,0,0
"145",4,40,1705,13,1705013008,1,2,1,0,0,0,2,2,3,2,2,2,0,3,0,1,NA,2,5,"Sao Nam Bo/Cong Nha nuoc (1000m2)",60,1,"Hana số 7","Tinh Cao Bang","2_NMMA","8",2,277440,0,3,1,1,1,1,1,1,1,0,1,0,NA,0,0,1,0
"146",4,40,1705,13,1705013009,1,2,1,0,0,0,2,2,3,2,2,1,1,3,0,1,NA,2,4,"Sao Nam Bo/Cong Nha nuoc (1000m2)",60,1,"Tam nông","Tinh Cao Bang","2_NMMA","9",2,163921,NA,3,1,1,1,1,1,1,1,1,1,0,NA,0,0,1,0
"147",4,40,1705,13,1705013012,1,3,1,0,0,0,3,1,2,3,2,3,0,2,9,1,NA,0,1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",90,2,"Tam nông","Tinh Cao Bang","2_NMMA","12",2,927393,0,3,0,1,0,1,0,0,1,0,1,0,NA,0,0,0,0
"148",4,40,1705,13,1705013013,1,2,1,0,0,0,3,1,2,2,2,2,0,2,60,1,NA,0,1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",80,2,"Tam nông","Tinh Cao Bang","2_NMMA","13",2,96084,0,3,0,1,0,1,0,0,1,0,1,0,NA,0,0,0,0
"149",4,40,1705,13,1705013014,1,2,1,0,0,0,3,1,2,2,2,2,0,2,56,1,NA,0,1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",80,2,"Tam nông","Tinh Cao Bang","2_NMMA","14",2,197375,67517.5,3,0,1,0,1,0,0,1,0,1,0,NA,0,0,0,0
"150",4,40,1705,13,1705013015,1,2,1,0,0,0,2,2,3,3,3,2,1,3,0,1,NA,2,5,"Sao Nam Bo/Cong Nha nuoc (1000m2)",60,1,"CXT30","Tinh Cao Bang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,NA,0,0,1,0
"151",4,52,1726,7,1726007005,1,2,0,1,0,0,3,2,1,0,0,0,0,1,0,5,NA,0,NA,NA,NA,NA,NA,"Tinh Cao Bang","2_NMMA",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,NA,NA,0,0,0,0
"152",6,58,1849,5,1849005001,1,2,0,1,0,0,3,2,2,2,2,2,0,2,337500,5,NA,2,5,"Sao Nam Bo/Cong Nha nuoc (1000m2)",10,3,"Bắc Hương","Tinh Bac Kan","2_NMMA",NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,1,0,NA,0,0,0,0
"153",6,58,1849,5,1849005002,1,2,1,0,0,0,3,2,2,3,1,3,0,3,0,5,NA,2,4,"Sao Nam Bo/Cong Nha nuoc (1000m2)",40,1,"Bắc Hương","Tinh Bac Kan","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,NA,0,0,0,0
"154",6,58,1849,5,1849005004,1,2,1,0,0,0,3,2,2,2,2,2,0,1,160000,5,NA,2,4,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,2,"Khang dân","Tinh Bac Kan","2_NMMA",NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,1,0,NA,0,0,0,0
"155",6,58,1849,5,1849005005,1,2,0,0,1,0,3,2,2,2,2,2,0,2,50000,5,NA,2,5,"Sao Nam Bo/Cong Nha nuoc (1000m2)",10,1,"Khang dân","Tinh Bac Kan","2_NMMA",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,1,0,NA,0,0,0,0
"156",6,58,1849,5,1849005006,1,2,0,0,1,0,2,2,2,1,1,1,0,2,27600,4,2,2,1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",50,2,"giống thuần","Tinh Bac Kan","2_NMMA",NA,NA,NA,NA,NA,0,1,0,0,0,0,1,1,1,1,NA,0,0,0,0
"157",6,58,1849,5,1849005007,1,2,1,0,0,0,2,2,2,2,2,2,0,2,112000,4,2,2,1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",40,1,"giống lai","Tinh Bac Kan","2_NMMA",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,1,0,NA,0,0,1,0
"158",6,58,1849,5,1849005009,1,2,1,0,0,0,2,2,2,2,2,2,0,2,46000,4,2,2,1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",80,2,"giống lai","Tinh Bac Kan","2_NMMA",NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,1,0,NA,0,0,1,0
"159",6,58,1849,5,1849005010,1,2,1,0,0,0,2,2,2,1,1,2,0,2,0,4,2,2,1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",40,2,"giống lai","Tinh Bac Kan","2_NMMA",NA,NA,NA,NA,NA,0,1,0,1,0,0,1,0,1,0,NA,0,0,1,0
"160",6,58,1849,5,1849005012,1,4,0,0,1,0,3,1,2,4,4,3,1,3,1e+05,5,NA,0,1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",100,1,"khang dân","Tinh Bac Kan","2_NMMA",NA,NA,NA,NA,NA,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
"161",6,58,1849,5,1849005013,1,2,0,0,1,0,2,1,2,4,2,2,0,4,50000,4,2,0,1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",100,1,"khang dân","Tinh Bac Kan","2_NMMA",NA,NA,NA,NA,NA,1,1,1,0,1,0,1,0,1,0,NA,0,0,0,0
"162",6,61,1912,7,1912007001,1,2,1,0,1,0,3,1,3,1,0,0,0,2,0,5,NA,2,1,"Sao Bac Bo (360m2)",27.7777777777778,1,"thái bình","Tinh Bac Kan","2_NMMA","1",7,46415,NA,3,1,1,1,1,0,0,1,1,1,NA,NA,0,0,0,0
"163",6,61,1912,7,1912007002,1,2,0,0,1,0,3,1,3,1,0,0,0,2,0,5,NA,2,1,"Sao Trung Bo (500m2)",100,3,"thái bình","Tinh Bac Kan","2_NMMA","2",2,140868,NA,3,0,1,0,1,0,0,1,1,1,NA,NA,0,0,0,0
"164",6,61,1912,7,1912007003,1,2,1,0,0,0,3,1,3,1,0,0,0,2,0,5,NA,2,1,"Sao Bac Bo (360m2)",83.3333333333333,2,"đoàn kết","Tinh Bac Kan","2_NMMA","3",9,19633,NA,3,0,1,0,1,0,0,1,1,1,NA,NA,0,0,0,0
"165",6,61,1912,7,1912007004,1,2,1,0,0,0,3,1,3,1,0,0,0,2,0,4,2,1,1,"Sao Bac Bo (360m2)",27.7777777777778,1,"thái bình","Tinh Bac Kan","2_NMMA","4",7,85246,NA,3,1,1,1,1,0,0,1,1,1,NA,NA,0,0,0,0
"166",6,61,1912,7,1912007005,1,2,1,0,0,0,3,1,3,1,0,0,0,2,0,5,NA,2,1,"Sao Bac Bo (360m2)",111.111111111111,3,"thái bình","Tinh Bac Kan","2_NMMA","5",2,25166,NA,3,0,0,0,1,0,0,1,1,1,NA,NA,0,0,0,0
"167",6,61,1912,7,1912007006,1,2,0,0,1,0,3,1,3,0,0,0,0,2,50,3,2,1,5,"Sao Nam Bo/Cong Nha nuoc (1000m2)",50,2,"thái bình","Tinh Bac Kan","2_NMMA","6",2,283751,NA,2,0,1,0,1,0,0,1,1,1,NA,NA,0,0,0,0
"168",6,61,1912,7,1912007007,1,2,1,0,1,0,3,1,3,1,0,0,0,2,0,5,NA,1,1,"Sao Trung Bo (500m2)",100,3,"bưu điện","Tinh Bac Kan","2_NMMA","7",7,44065,NA,3,0,1,0,1,0,0,1,1,1,NA,NA,0,0,0,0
"169",6,61,1912,7,1912007008,1,2,1,0,0,0,3,1,3,1,0,0,0,2,0,5,NA,2,1,"Sao Trung Bo (500m2)",100,3,"thái bình","Tinh Bac Kan","2_NMMA","8",2,31489,NA,3,0,1,0,1,0,0,1,1,1,NA,NA,0,0,0,0
"170",6,61,1912,7,1912007009,1,2,0,0,1,0,3,1,3,0,0,0,0,2,50,3,2,2,NA,NA,NA,NA,NA,"Tinh Bac Kan","2_NMMA","9",7,74196,NA,3,NA,NA,NA,1,0,0,1,1,1,NA,NA,0,0,0,0
"171",6,61,1912,7,1912007010,1,2,0,0,1,0,3,1,3,0,0,0,0,2,50,3,2,2,5,"Sao Nam Bo/Cong Nha nuoc (1000m2)",30,2,"lai","Tinh Bac Kan","2_NMMA","10",7,96672,NA,3,0,1,0,1,0,0,1,1,1,NA,NA,1,NA,0,NA
"172",6,61,1912,7,1912007011,1,2,0,0,1,0,3,1,3,0,0,0,0,2,100,3,2,2,5,"Sao Nam Bo/Cong Nha nuoc (1000m2)",50,2,"lai","Tinh Bac Kan","2_NMMA","11",7,201938,NA,3,0,1,0,1,0,0,1,1,1,NA,NA,0,0,0,0
"173",6,61,1912,7,1912007012,1,2,0,0,1,0,3,1,3,0,0,0,0,2,100,3,2,2,NA,NA,NA,NA,NA,"Tinh Bac Kan","2_NMMA","12",7,272376,NA,3,NA,NA,NA,1,0,0,1,1,1,NA,NA,0,0,0,0
"174",6,61,1912,7,1912007013,1,2,1,0,0,0,3,1,3,0,0,0,0,2,0,5,NA,1,1,"Sao Bac Bo (360m2)",122.222222222222,3,"bao thai","Tinh Bac Kan","2_NMMA","13",2,168288,123158.5,3,0,0,0,1,0,0,1,1,1,NA,NA,0,0,0,0
"175",6,61,1912,7,1912007015,1,2,0,0,1,0,3,1,2,0,0,0,0,2,100,5,NA,2,5,"Sao Nam Bo/Cong Nha nuoc (1000m2)",100,2,"thái bình","Tinh Bac Kan","2_NMMA","15",7,36047,66755.5,3,0,1,0,1,0,0,1,1,1,NA,NA,0,0,0,0
"176",6,64,2035,3,2035003001,1,1,0,0,1,1,3,1,2,0,0,0,0,1,0,5,NA,1,4,"m2",0,3,"bao thai","Tinh Bac Kan","2_NMMA","1",1,29496,NA,5,0,1,0,1,0,0,1,1,1,NA,NA,0,0,0,0
"177",6,64,2035,3,2035003002,1,2,0,0,1,0,3,1,2,1,1,1,0,3,166,5,NA,1,NA,NA,NA,NA,NA,"Tinh Bac Kan","2_NMMA","2",7,62385,NA,2,NA,NA,NA,0,1,0,1,1,1,1,NA,0,0,0,0
"178",6,64,2035,3,2035003004,1,1,0,0,1,1,3,1,2,0,0,0,0,3,176,5,NA,1,4,"Sao Trung Bo (500m2)",40,1,"bao thai","Tinh Bac Kan","2_NMMA","4",4,72720,NA,5,1,1,1,0,1,0,1,1,1,NA,NA,0,0,0,0
"179",6,64,2035,3,2035003006,1,1,0,0,1,1,3,1,2,0,0,0,0,2,50,5,NA,1,5,"Sao Trung Bo (500m2)",20,2,"bao thai","Tinh Bac Kan","2_NMMA","6",2,122304,NA,3,0,1,0,1,0,0,1,1,1,NA,NA,0,0,0,0
"180",6,64,2035,3,2035003013,1,2,0,0,1,0,3,1,2,1,0,1,0,3,198.89,5,NA,1,4,"Sao Trung Bo (500m2)",20,1,"tạp giao","Tinh Bac Kan","2_NMMA","13",1,104688,54784.5,3,1,1,1,0,1,0,1,1,1,0,NA,0,0,0,0
"181",6,64,2044,3,2044003003,1,2,0,0,1,0,3,2,2,2,1,1,1,2,184,1,NA,2,5,"Sao Nam Bo/Cong Nha nuoc (1000m2)",1,1,"khang dân","Tinh Bac Kan","2_NMMA",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,1,1,0,NA,0,0,0,0
"182",6,64,2044,3,2044003006,1,2,1,0,0,0,3,2,3,2,1,1,1,2,184,1,NA,2,5,"Sao Nam Bo/Cong Nha nuoc (1000m2)",1,2,"thái bình","Tinh Bac Kan","2_NMMA",NA,NA,NA,NA,NA,0,1,0,0,0,0,1,1,1,0,NA,0,0,0,0
