"IDHO","HOSO","MATINH","MAHUYEN","MAXA","MADIABAN","ethnic","THUNHAP","TONGCHITIEU","rls_head","age","edu_grade","KYDIEUTRA","n_member","male","female","internet","land_area_sum","poor_commune","dummy_main_str","dist_main_str","type_main_str","dummy_local_market_wholesale","dist_market_wholesale","dummy_irrigation","dist_irrigation","farmer_participation_pct","dummy_protection_staff","panel","main_str_asphalt"
"00982010001","001","02","031","00982","010",1,68219,0,1,42,NA,3,5,1,0,1,25800,1,1,NA,1,0,0,0,41,NA,0,"2022 (n = 13939)",1
"00982010002","002","02","031","00982","010",1,62039,NA,1,31,NA,3,5,1,0,0,29343,1,1,NA,1,0,0,0,41,NA,0,"2022 (n = 13939)",1
"00982010003","003","02","031","00982","010",1,182592,0,1,55,NA,3,8,1,0,0,25780,1,1,NA,1,0,0,0,41,NA,0,"2022 (n = 13939)",1
"00982010004","004","02","031","00982","010",1,241202,NA,1,47,NA,3,6,1,0,0,14990,1,1,NA,1,0,0,0,41,NA,0,"2022 (n = 13939)",1
"00982010005","005","02","031","00982","010",1,226751,0,1,28,5,3,8,1,0,1,9553,1,1,NA,1,0,0,0,41,NA,0,"2022 (n = 13939)",1
"00982010006","006","02","031","00982","010",1,64598,0,1,33,9,3,7,1,0,1,31725,1,1,NA,1,0,0,0,41,NA,0,"2022 (n = 13939)",1
"00982010007","007","02","031","00982","010",1,266280,0,1,50,NA,3,14,1,0,0,61454,1,1,NA,1,0,0,0,41,NA,0,"2022 (n = 13939)",1
"00982010008","008","02","031","00982","010",1,39839,0,1,32,NA,3,5,1,0,1,21290,1,1,NA,1,0,0,0,41,NA,0,"2022 (n = 13939)",1
"00982010009","009","02","031","00982","010",1,59112,0,1,38,9,3,6,1,0,1,27435,1,1,NA,1,0,0,0,41,NA,0,"2022 (n = 13939)",1
"00982010010","010","02","031","00982","010",1,219997,0,1,57,NA,3,9,1,0,0,88238,1,1,NA,1,0,0,0,41,NA,0,"2022 (n = 13939)",1
"00982010011","011","02","031","00982","010",1,189792,NA,1,37,5,3,8,1,0,0,16851,1,1,NA,1,0,0,0,41,NA,0,"2022 (n = 13939)",1
"00982010012","012","02","031","00982","010",1,88511,NA,1,42,5,3,4,1,0,0,10840,1,1,NA,1,0,0,0,41,NA,0,"2022 (n = 13939)",1
"00982010013","013","02","031","00982","010",1,67279,22925,1,50,NA,3,7,1,0,0,23100,1,1,NA,1,0,0,0,41,NA,0,"2022 (n = 13939)",1
"00982010015","015","02","031","00982","010",1,155890,134384,1,55,NA,3,11,1,0,0,60286,1,1,NA,1,0,0,0,41,NA,0,"2022 (n = 13939)",1
"00985007002","002","02","031","00985","007",1,25680,NA,1,29,5,8,4,1,0,1,23168,1,1,NA,2,0,15,0,15,NA,0,"2022 (n = 13939)",0
"00985007004","004","02","031","00985","007",1,77334,NA,1,60,NA,8,6,0,1,0,47572,1,1,NA,2,0,15,0,15,NA,0,"2022 (n = 13939)",0
"00985007005","005","02","031","00985","007",1,27889,NA,1,33,9,8,4,1,0,1,62605,1,1,NA,2,0,15,0,15,NA,0,"2022 (n = 13939)",0
"00985007006","006","02","031","00985","007",1,54432,NA,1,46,NA,8,6,1,0,0,25955,1,1,NA,2,0,15,0,15,NA,0,"2022 (n = 13939)",0
"00985007007","007","02","031","00985","007",1,118859,NA,1,48,7,8,7,1,0,0,31195,1,1,NA,2,0,15,0,15,NA,0,"2022 (n = 13939)",0
"00985007008","008","02","031","00985","007",1,54332,0,1,32,9,8,4,1,0,1,19968,1,1,NA,2,0,15,0,15,NA,0,"2022 (n = 13939)",0
"00985007009","009","02","031","00985","007",1,114407,NA,1,41,5,8,6,1,0,1,8508,1,1,NA,2,0,15,0,15,NA,0,"2022 (n = 13939)",0
"00985007010","010","02","031","00985","007",1,71520,0,1,29,9,8,4,0,1,1,31231,1,1,NA,2,0,15,0,15,NA,0,"2022 (n = 13939)",0
"00985007011","011","02","031","00985","007",1,56760,NA,1,56,NA,8,5,1,0,0,28206,1,1,NA,2,0,15,0,15,NA,0,"2022 (n = 13939)",0
"00985007012","012","02","031","00985","007",1,99262,NA,1,29,9,8,8,1,0,1,112139,1,1,NA,2,0,15,0,15,NA,0,"2022 (n = 13939)",0
"00985007013","013","02","031","00985","007",1,40860,136479,1,31,9,8,5,1,0,1,31995,1,1,NA,2,0,15,0,15,NA,0,"2022 (n = 13939)",0
"00985007014","014","02","031","00985","007",1,48720,31118,1,29,5,8,7,1,0,1,29268,1,1,NA,2,0,15,0,15,NA,0,"2022 (n = 13939)",0
"00985007015","015","02","031","00985","007",1,78528,27994,1,59,NA,8,4,1,0,0,23037,1,1,NA,2,0,15,0,15,NA,0,"2022 (n = 13939)",0
"00985007016","016","02","031","00985","007",1,54435,NA,1,52,5,8,6,1,0,0,26188,1,1,NA,2,0,15,0,15,NA,0,"2022 (n = 13939)",0
"01006007001","001","02","031","01006","007",1,44063,NA,1,33,5,7,6,1,0,1,29343,1,1,NA,2,0,20,0,20,NA,0,"2022 (n = 13939)",0
"01006007002","002","02","031","01006","007",1,114961,NA,1,46,5,7,10,1,0,0,31725,1,1,NA,2,0,20,0,20,NA,0,"2022 (n = 13939)",0
"01006007003","003","02","031","01006","007",1,38872,NA,1,62,NA,7,6,1,0,0,61340,1,1,NA,2,0,20,0,20,NA,0,"2022 (n = 13939)",0
"01006007004","004","02","031","01006","007",1,47374,NA,1,30,9,7,6,1,0,1,15956,1,1,NA,2,0,20,0,20,NA,0,"2022 (n = 13939)",0
"01006007005","005","02","031","01006","007",1,46391,NA,1,46,5,7,2,1,0,1,21285,1,1,NA,2,0,20,0,20,NA,0,"2022 (n = 13939)",0
"01006007006","006","02","031","01006","007",1,106126,NA,1,42,5,7,6,1,0,0,25040,1,1,NA,2,0,20,0,20,NA,0,"2022 (n = 13939)",0
"01006007008","008","02","031","01006","007",1,51551,0,1,39,5,7,8,1,0,1,25780,1,1,NA,2,0,20,0,20,NA,0,"2022 (n = 13939)",0
"01006007009","009","02","031","01006","007",1,107820,NA,1,34,9,7,5,1,0,1,27435,1,1,NA,2,0,20,0,20,NA,0,"2022 (n = 13939)",0
"01006007011","011","02","031","01006","007",1,98865,NA,1,48,9,7,7,1,0,1,88238,1,1,NA,2,0,20,0,20,NA,0,"2022 (n = 13939)",0
"01006007012","012","02","031","01006","007",1,176700,NA,1,38,12,7,5,1,0,1,61454,1,1,NA,2,0,20,0,20,NA,0,"2022 (n = 13939)",0
"01006007013","013","02","031","01006","007",1,104493,134983.5,1,38,9,7,7,1,0,1,60286,1,1,NA,2,0,20,0,20,NA,0,"2022 (n = 13939)",0
"01006007015","015","02","031","01006","007",1,23950,29061.5,1,32,9,7,4,1,0,1,38684,1,1,NA,2,0,20,0,20,NA,0,"2022 (n = 13939)",0
"01069001001","001","02","032","01069","001",1,55475,NA,1,60,NA,5,3,1,0,0,12673,1,1,NA,1,0,1,0,15,NA,0,"2022 (n = 13939)",1
"01069001002","002","02","032","01069","001",1,47256,NA,1,44,5,5,2,1,0,0,12764,1,1,NA,1,0,1,0,15,NA,0,"2022 (n = 13939)",1
"01069001003","003","02","032","01069","001",1,28367,NA,1,51,NA,5,3,1,0,0,13508,1,1,NA,1,0,1,0,15,NA,0,"2022 (n = 13939)",1
"01069001004","004","02","032","01069","001",1,30961,NA,1,42,3,5,4,1,0,0,10860,1,1,NA,1,0,1,0,15,NA,0,"2022 (n = 13939)",1
"01069001005","005","02","032","01069","001",1,34980,NA,1,55,NA,5,5,0,1,0,13556,1,1,NA,1,0,1,0,15,NA,0,"2022 (n = 13939)",1
"01069001006","006","02","032","01069","001",1,35136,NA,1,38,12,5,3,1,0,0,6978,1,1,NA,1,0,1,0,15,NA,0,"2022 (n = 13939)",1
"01069001007","007","02","032","01069","001",1,26497,0,1,35,9,5,3,0,1,0,6450,1,1,NA,1,0,1,0,15,NA,0,"2022 (n = 13939)",1
"01069001008","008","02","032","01069","001",1,46941,0,1,34,12,5,6,1,0,0,13218,1,1,NA,1,0,1,0,15,NA,0,"2022 (n = 13939)",1
"01069001009","009","02","032","01069","001",1,38517,NA,1,40,5,5,3,1,0,0,11272,1,1,NA,1,0,1,0,15,NA,0,"2022 (n = 13939)",1
"01069001010","010","02","032","01069","001",1,36180,NA,1,40,9,5,5,1,0,0,9530,1,1,NA,1,0,1,0,15,NA,0,"2022 (n = 13939)",1
"01069001011","011","02","032","01069","001",1,30070,0,1,43,5,5,2,1,0,0,9522,1,1,NA,1,0,1,0,15,NA,0,"2022 (n = 13939)",1
"01069001012","012","02","032","01069","001",1,69555,NA,1,33,9,5,7,1,0,0,12774,1,1,NA,1,0,1,0,15,NA,0,"2022 (n = 13939)",1
"01069001013","013","02","032","01069","001",1,58897,72557.5,1,30,3,5,4,1,0,1,NA,1,1,NA,1,0,1,0,15,NA,0,"2022 (n = 13939)",1
"01069001014","014","02","032","01069","001",1,164232,79796,1,44,12,5,3,1,0,1,14449,1,1,NA,1,0,1,0,15,NA,0,"2022 (n = 13939)",1
"01069001015","015","02","032","01069","001",1,32279,37871.5,1,49,NA,5,2,1,0,0,7950,1,1,NA,1,0,1,0,15,NA,0,"2022 (n = 13939)",1
"01081003001","001","02","032","01081","003",1,68548,NA,1,63,NA,8,6,1,0,0,14416,1,1,NA,1,0,105,0,32,NA,1,"2022 (n = 13939)",1
"01081003002","002","02","032","01081","003",1,31366,32206,1,60,5,8,2,1,0,0,13197,1,1,NA,1,0,105,0,32,NA,1,"2022 (n = 13939)",1
"01081003003","003","02","032","01081","003",1,41761,NA,1,53,NA,8,2,1,0,0,10550,1,1,NA,1,0,105,0,32,NA,1,"2022 (n = 13939)",1
"01081003004","004","02","032","01081","003",1,63287,NA,1,52,NA,8,3,1,0,0,11500,1,1,NA,1,0,105,0,32,NA,1,"2022 (n = 13939)",1
"01081003005","005","02","032","01081","003",1,65519,NA,1,34,9,8,4,1,0,1,15030,1,1,NA,1,0,105,0,32,NA,1,"2022 (n = 13939)",1
"01081003006","006","02","032","01081","003",1,56737,NA,1,34,5,8,3,1,0,1,12525,1,1,NA,1,0,105,0,32,NA,1,"2022 (n = 13939)",1
"01081003007","007","02","032","01081","003",1,68399,65090.5,1,64,9,8,6,1,0,0,17290,1,1,NA,1,0,105,0,32,NA,1,"2022 (n = 13939)",1
"01081003008","008","02","032","01081","003",1,142921,NA,1,60,NA,8,6,1,0,0,10815,1,1,NA,1,0,105,0,32,NA,1,"2022 (n = 13939)",1
"01081003009","009","02","032","01081","003",1,59662,NA,1,51,5,8,4,1,0,0,12010,1,1,NA,1,0,105,0,32,NA,1,"2022 (n = 13939)",1
"01081003010","010","02","032","01081","003",1,75601,NA,1,47,NA,8,7,1,0,0,18850,1,1,NA,1,0,105,0,32,NA,1,"2022 (n = 13939)",1
"01081003011","011","02","032","01081","003",1,70128,NA,1,58,5,8,6,1,0,0,19960,1,1,NA,1,0,105,0,32,NA,1,"2022 (n = 13939)",1
"01081003012","012","02","032","01081","003",1,66018,69703.5,1,62,5,8,6,1,0,0,16445,1,1,NA,1,0,105,0,32,NA,1,"2022 (n = 13939)",1
"01081003013","013","02","032","01081","003",1,196843,NA,1,54,9,8,6,1,0,0,16049,1,1,NA,1,0,105,0,32,NA,1,"2022 (n = 13939)",1
"01081003015","015","02","032","01081","003",1,62712,NA,1,46,5,8,6,1,0,0,16170,1,1,NA,1,0,105,0,32,NA,1,"2022 (n = 13939)",1
"01099008001","001","02","033","01099","008",1,58968,NA,1,43,5,7,3,1,0,1,26750,1,1,NA,4,0,49,0,42,NA,1,"2022 (n = 13939)",0
"01099008002","002","02","033","01099","008",1,210718,NA,1,52,12,7,10,1,0,1,25250,1,1,NA,4,0,49,0,42,NA,1,"2022 (n = 13939)",0
"01099008003","003","02","033","01099","008",1,88704,NA,1,43,NA,7,8,1,0,0,13250,1,1,NA,4,0,49,0,42,NA,1,"2022 (n = 13939)",0
"01099008004","004","02","033","01099","008",1,76032,0,1,50,9,7,6,1,0,0,13300,1,1,NA,4,0,49,0,42,NA,1,"2022 (n = 13939)",0
"01099008005","005","02","033","01099","008",1,124139,0,1,42,9,7,5,1,0,1,24750,1,1,NA,4,0,49,0,42,NA,1,"2022 (n = 13939)",0
"01099008006","006","02","033","01099","008",1,71146,NA,1,61,1,7,7,1,0,0,27300,1,1,NA,4,0,49,0,42,NA,1,"2022 (n = 13939)",0
"01099008007","007","02","033","01099","008",1,123142,NA,1,52,7,7,7,1,0,0,9250,1,1,NA,4,0,49,0,42,NA,1,"2022 (n = 13939)",0
"01099008008","008","02","033","01099","008",1,126837,NA,1,48,NA,7,7,1,0,0,20800,1,1,NA,4,0,49,0,42,NA,1,"2022 (n = 13939)",0
"01099008009","009","02","033","01099","008",1,125494,NA,1,51,2,7,7,1,0,0,20800,1,1,NA,4,0,49,0,42,NA,1,"2022 (n = 13939)",0
"01099008010","010","02","033","01099","008",1,37822,0,1,45,NA,7,4,1,0,0,36800,1,1,NA,4,0,49,0,42,NA,1,"2022 (n = 13939)",0
"01099008011","011","02","033","01099","008",1,63719,NA,1,60,1,7,6,1,0,0,23300,1,1,NA,4,0,49,0,42,NA,1,"2022 (n = 13939)",0
"01099008012","012","02","033","01099","008",1,27421,NA,1,42,NA,7,5,1,0,0,9250,1,1,NA,4,0,49,0,42,NA,1,"2022 (n = 13939)",0
"01099008013","013","02","033","01099","008",1,101760,42117.5,1,35,12,7,4,1,0,0,24750,1,1,NA,4,0,49,0,42,NA,1,"2022 (n = 13939)",0
"01099008014","014","02","033","01099","008",1,84457,59502,1,26,12,7,6,1,0,1,9800,1,1,NA,4,0,49,0,42,NA,1,"2022 (n = 13939)",0
"01099008015","015","02","033","01099","008",1,66242,63509,1,36,5,7,4,1,0,1,25800,1,1,NA,4,0,49,0,42,NA,1,"2022 (n = 13939)",0
"01102006001","001","02","033","01102","006",1,74257,NA,1,35,9,11,4,1,0,1,9800,1,1,NA,1,0,24,0,23,NA,1,"2022 (n = 13939)",1
"01102006002","002","02","033","01102","006",1,83039,NA,1,28,7,11,5,1,0,1,8880,1,1,NA,1,0,24,0,23,NA,1,"2022 (n = 13939)",1
"01102006003","003","02","033","01102","006",1,96517,NA,1,42,4,11,7,1,0,0,8350,1,1,NA,1,0,24,0,23,NA,1,"2022 (n = 13939)",1
"01102006004","004","02","033","01102","006",1,133776,NA,1,59,7,11,6,1,0,0,10850,1,1,NA,1,0,24,0,23,NA,1,"2022 (n = 13939)",1
"01102006005","005","02","033","01102","006",1,101699,NA,1,32,9,11,5,1,0,1,8800,1,1,NA,1,0,24,0,23,NA,1,"2022 (n = 13939)",1
"01102006006","006","02","033","01102","006",1,160343,NA,1,62,7,11,6,1,0,0,9400,1,1,NA,1,0,24,0,23,NA,1,"2022 (n = 13939)",1
"01102006007","007","02","033","01102","006",1,81239,NA,1,37,12,11,5,1,0,1,13800,1,1,NA,1,0,24,0,23,NA,1,"2022 (n = 13939)",1
"01102006008","008","02","033","01102","006",1,93385,NA,1,45,5,11,3,1,0,0,12300,1,1,NA,1,0,24,0,23,NA,1,"2022 (n = 13939)",1
"01102006009","009","02","033","01102","006",1,139751,NA,1,57,7,11,6,1,0,0,17350,1,1,NA,1,0,24,0,23,NA,1,"2022 (n = 13939)",1
"01102006010","010","02","033","01102","006",1,94897,NA,1,62,NA,11,6,1,0,0,14250,1,1,NA,1,0,24,0,23,NA,1,"2022 (n = 13939)",1
"01102006011","011","02","033","01102","006",1,109247,NA,1,48,5,11,4,1,0,0,4800,1,1,NA,1,0,24,0,23,NA,1,"2022 (n = 13939)",1
"01102006012","012","02","033","01102","006",1,74592,NA,1,54,2,11,6,1,0,0,10200,1,1,NA,1,0,24,0,23,NA,1,"2022 (n = 13939)",1
"01102006013","013","02","033","01102","006",1,106847,58016,1,56,5,11,6,1,0,0,9800,1,1,NA,1,0,24,0,23,NA,1,"2022 (n = 13939)",1
"01102006014","014","02","033","01102","006",1,161065,65380.5,1,32,9,11,6,1,0,1,15250,1,1,NA,1,0,24,0,23,NA,1,"2022 (n = 13939)",1
"01102006015","015","02","033","01102","006",1,49656,41254.5,1,46,4,11,2,1,0,0,16750,1,1,NA,1,0,24,0,23,NA,1,"2022 (n = 13939)",1
"01126003001","001","02","033","01126","003",0,46800,NA,1,33,4,4,4,1,0,0,7900,1,1,NA,2,0,175,0,25,NA,0,"2022 (n = 13939)",0
"01126003002","002","02","033","01126","003",1,74820,NA,1,59,1,4,5,1,0,0,14300,1,1,NA,2,0,175,0,25,NA,0,"2022 (n = 13939)",0
"01126003003","003","02","033","01126","003",1,78383,NA,1,55,NA,4,2,0,1,0,3600,1,1,NA,2,0,175,0,25,NA,0,"2022 (n = 13939)",0
"01126003004","004","02","033","01126","003",1,105040,0,1,49,12,4,6,1,0,1,10850,1,1,NA,2,0,175,0,25,NA,0,"2022 (n = 13939)",0
"01126003005","005","02","033","01126","003",1,98460,0,1,58,12,4,5,1,0,0,12700,1,1,NA,2,0,175,0,25,NA,0,"2022 (n = 13939)",0
"01126003006","006","02","033","01126","003",1,65234,0,1,66,2,4,6,1,0,0,14250,1,1,NA,2,0,175,0,25,NA,0,"2022 (n = 13939)",0
"01126003007","007","02","033","01126","003",1,62638,NA,1,35,9,4,6,1,0,0,4700,1,1,NA,2,0,175,0,25,NA,0,"2022 (n = 13939)",0
"01126003008","008","02","033","01126","003",1,59978,0,1,53,NA,4,6,1,0,0,3700,1,1,NA,2,0,175,0,25,NA,0,"2022 (n = 13939)",0
"01126003009","009","02","033","01126","003",1,75360,NA,1,29,9,4,5,1,0,1,17300,1,1,NA,2,0,175,0,25,NA,0,"2022 (n = 13939)",0
"01126003010","010","02","033","01126","003",1,39479,0,1,57,NA,4,5,1,0,0,10800,1,1,NA,2,0,175,0,25,NA,0,"2022 (n = 13939)",0
"01126003011","011","02","033","01126","003",1,23063,0,1,60,3,4,2,1,0,0,12300,1,1,NA,2,0,175,0,25,NA,0,"2022 (n = 13939)",0
"01126003012","012","02","033","01126","003",1,63718,0,1,54,2,4,5,1,0,0,16250,1,1,NA,2,0,175,0,25,NA,0,"2022 (n = 13939)",0
"01126003013","013","02","033","01126","003",1,76202,55129.5,1,27,5,4,5,1,0,1,15300,1,1,NA,2,0,175,0,25,NA,0,"2022 (n = 13939)",0
"01126003014","014","02","033","01126","003",1,51841,41604,1,32,NA,4,5,1,0,0,10800,1,1,NA,2,0,175,0,25,NA,0,"2022 (n = 13939)",0
"01126003015","015","02","033","01126","003",1,32808,35917.5,1,64,3,4,2,1,0,0,14100,1,1,NA,2,0,175,0,25,NA,0,"2022 (n = 13939)",0
"01186011001","001","02","034","01186","011",1,59664,NA,1,22,9,4,4,1,0,1,22600,0,1,NA,4,0,0,0,25,NA,1,"2022 (n = 13939)",0
"01186011002","002","02","034","01186","011",1,159239,0,1,62,12,4,5,1,0,0,24400,0,1,NA,4,0,0,0,25,NA,1,"2022 (n = 13939)",0
"01186011003","003","02","034","01186","011",1,100801,NA,1,62,12,4,7,1,0,1,15400,0,1,NA,4,0,0,0,25,NA,1,"2022 (n = 13939)",0
"01186011005","005","02","034","01186","011",1,212453,0,1,49,6,4,8,1,0,0,24900,0,1,NA,4,0,0,0,25,NA,1,"2022 (n = 13939)",0
"01186011006","006","02","034","01186","011",1,480923,NA,1,38,12,4,9,1,0,1,19900,0,1,NA,4,0,0,0,25,NA,1,"2022 (n = 13939)",0
"01186011007","007","02","034","01186","011",1,51217,0,1,33,9,4,4,1,0,1,1400,0,1,NA,4,0,0,0,25,NA,1,"2022 (n = 13939)",0
"01186011009","009","02","034","01186","011",1,126337,0,1,39,9,4,4,1,0,1,12540,0,1,NA,4,0,0,0,25,NA,1,"2022 (n = 13939)",0
"01186011010","010","02","034","01186","011",1,87026,0,1,33,12,4,7,1,0,1,14300,0,1,NA,4,0,0,0,25,NA,1,"2022 (n = 13939)",0
"01186011011","011","02","034","01186","011",1,38159,NA,1,64,3,4,2,1,0,0,7210,0,1,NA,4,0,0,0,25,NA,1,"2022 (n = 13939)",0
"01186011012","012","02","034","01186","011",1,40356,NA,1,46,2,4,3,1,0,1,2800,0,1,NA,4,0,0,0,25,NA,1,"2022 (n = 13939)",0
"01186011013","013","02","034","01186","011",1,41832,8909,1,46,3,4,6,1,0,0,1150,0,1,NA,4,0,0,0,25,NA,1,"2022 (n = 13939)",0
"01186011014","014","02","034","01186","011",1,79628,23014.5,1,52,2,4,6,1,0,0,9200,0,1,NA,4,0,0,0,25,NA,1,"2022 (n = 13939)",0
"01186011015","015","02","034","01186","011",1,103320,16240,1,45,5,4,3,1,0,0,3200,0,1,NA,4,0,0,0,25,NA,1,"2022 (n = 13939)",0
"01189008001","001","02","034","01189","008",1,424980,0,1,69,12,2,3,1,0,1,14400,0,1,NA,1,0,1,0,4,NA,0,"2022 (n = 13939)",1
"01189008002","002","02","034","01189","008",1,73247,0,1,53,9,2,4,1,0,1,7280,0,1,NA,1,0,1,0,4,NA,0,"2022 (n = 13939)",1
"01189008003","003","02","034","01189","008",1,34199,0,1,46,7,2,3,1,0,1,17750,0,1,NA,1,0,1,0,4,NA,0,"2022 (n = 13939)",1
"01189008004","004","02","034","01189","008",1,24695,0,1,56,9,2,3,0,1,1,21690,0,1,NA,1,0,1,0,4,NA,0,"2022 (n = 13939)",1
"01189008005","005","02","034","01189","008",1,48493,0,1,53,7,2,1,0,1,1,15900,0,1,NA,1,0,1,0,4,NA,0,"2022 (n = 13939)",1
"01189008006","006","02","034","01189","008",1,138457,0,1,63,12,2,6,1,0,0,11000,0,1,NA,1,0,1,0,4,NA,0,"2022 (n = 13939)",1
"01189008007","007","02","034","01189","008",1,40607,0,1,37,12,2,4,1,0,1,11918,0,1,NA,1,0,1,0,4,NA,0,"2022 (n = 13939)",1
"01189008008","008","02","034","01189","008",1,83762,0,1,40,9,2,5,1,0,0,9785,0,1,NA,1,0,1,0,4,NA,0,"2022 (n = 13939)",1
"01189008009","009","02","034","01189","008",1,32879,0,1,57,9,2,2,1,0,0,12030,0,1,NA,1,0,1,0,4,NA,0,"2022 (n = 13939)",1
"01189008010","010","02","034","01189","008",1,54647,0,1,46,5,2,6,1,0,0,6015,0,1,NA,1,0,1,0,4,NA,0,"2022 (n = 13939)",1
"01189008011","011","02","034","01189","008",1,63576,0,1,35,12,2,6,1,0,0,8200,0,1,NA,1,0,1,0,4,NA,0,"2022 (n = 13939)",1
"01189008012","012","02","034","01189","008",1,70703,0,1,53,9,2,6,1,0,1,25322,0,1,NA,1,0,1,0,4,NA,0,"2022 (n = 13939)",1
"01189008013","013","02","034","01189","008",1,44341,12893.5,1,69,7,2,5,1,0,0,8520,0,1,NA,1,0,1,0,4,NA,0,"2022 (n = 13939)",1
"01189008014","014","02","034","01189","008",1,85151,6706.5,1,46,7,2,4,1,0,1,8000,0,1,NA,1,0,1,0,4,NA,0,"2022 (n = 13939)",1
"01189008015","015","02","034","01189","008",1,54430,25892,1,72,3,2,6,1,0,0,33050,0,1,NA,1,0,1,0,4,NA,0,"2022 (n = 13939)",1
"01195001001","001","02","034","01195","001",1,73638,0,1,34,9,11,4,1,0,1,13300,1,1,NA,1,0,12,0,12,NA,1,"2022 (n = 13939)",1
"01195001002","002","02","034","01195","001",1,98207,NA,1,55,6,11,6,1,0,1,15500,1,1,NA,1,0,12,0,12,NA,1,"2022 (n = 13939)",1
"01195001003","003","02","034","01195","001",1,76442,34206,1,65,5,11,5,0,1,0,7410,1,1,NA,1,0,12,0,12,NA,1,"2022 (n = 13939)",1
"01195001004","004","02","034","01195","001",1,71757,0,1,55,12,11,5,1,0,1,16800,1,1,NA,1,0,12,0,12,NA,1,"2022 (n = 13939)",1
"01195001005","005","02","034","01195","001",1,196033,0,1,53,9,11,2,1,0,0,35000,1,1,NA,1,0,12,0,12,NA,1,"2022 (n = 13939)",1
"01195001006","006","02","034","01195","001",1,49489,NA,1,50,3,11,4,1,0,1,23300,1,1,NA,1,0,12,0,12,NA,1,"2022 (n = 13939)",1
"01195001007","007","02","034","01195","001",1,61017,0,1,56,6,11,5,1,0,1,12200,1,1,NA,1,0,12,0,12,NA,1,"2022 (n = 13939)",1
"01195001008","008","02","034","01195","001",1,198650,0,1,41,6,11,6,1,0,1,8300,1,1,NA,1,0,12,0,12,NA,1,"2022 (n = 13939)",1
"01195001009","009","02","034","01195","001",1,36047,NA,1,51,9,11,2,1,0,1,3300,1,1,NA,1,0,12,0,12,NA,1,"2022 (n = 13939)",1
"01195001010","010","02","034","01195","001",1,121319,NA,1,62,5,11,6,0,1,0,37400,1,1,NA,1,0,12,0,12,NA,1,"2022 (n = 13939)",1
"01195001011","011","02","034","01195","001",1,33072,NA,1,45,5,11,4,1,0,1,5300,1,1,NA,1,0,12,0,12,NA,1,"2022 (n = 13939)",1
"01195001012","012","02","034","01195","001",1,107905,23706.5,1,30,9,11,2,1,0,1,10700,1,1,NA,1,0,12,0,12,NA,1,"2022 (n = 13939)",1
"01195001013","013","02","034","01195","001",1,26567,NA,1,58,5,11,2,1,0,0,12200,1,1,NA,1,0,12,0,12,NA,1,"2022 (n = 13939)",1
"01195001015","015","02","034","01195","001",1,68043,84482.5,1,63,9,11,6,1,0,0,14300,1,1,NA,1,0,12,0,12,NA,1,"2022 (n = 13939)",1
"01198005002","002","02","034","01198","005",1,31488,NA,1,35,12,5,4,1,0,1,33160,0,1,NA,1,0,3,0,2,NA,1,"2022 (n = 13939)",1
"01198005003","003","02","034","01198","005",1,61991,NA,1,60,12,5,6,1,0,1,87537,0,1,NA,1,0,3,0,2,NA,1,"2022 (n = 13939)",1
"01198005004","004","02","034","01198","005",1,66529,NA,1,42,5,5,6,1,0,0,41200,0,1,NA,1,0,3,0,2,NA,1,"2022 (n = 13939)",1
"01198005005","005","02","034","01198","005",1,56664,NA,1,23,11,5,2,1,0,1,34140,0,1,NA,1,0,3,0,2,NA,1,"2022 (n = 13939)",1
"01198005006","006","02","034","01198","005",1,196234,NA,1,49,8,5,3,1,0,0,13150,0,1,NA,1,0,3,0,2,NA,1,"2022 (n = 13939)",1
"01198005007","007","02","034","01198","005",1,49862,NA,1,39,9,5,5,1,0,0,10380,0,1,NA,1,0,3,0,2,NA,1,"2022 (n = 13939)",1
"01198005009","009","02","034","01198","005",1,113905,0,1,37,9,5,6,1,0,1,43810,0,1,NA,1,0,3,0,2,NA,1,"2022 (n = 13939)",1
"01198005010","010","02","034","01198","005",1,54601,0,1,44,12,5,7,1,0,1,57395,0,1,NA,1,0,3,0,2,NA,1,"2022 (n = 13939)",1
"01198005011","011","02","034","01198","005",1,176205,0,1,59,12,5,2,1,0,1,8400,0,1,NA,1,0,3,0,2,NA,1,"2022 (n = 13939)",1
"01198005012","012","02","034","01198","005",1,54768,NA,1,37,9,5,4,1,0,0,7050,0,1,NA,1,0,3,0,2,NA,1,"2022 (n = 13939)",1
"01198005013","013","02","034","01198","005",1,77617,12672,1,33,12,5,6,1,0,0,8900,0,1,NA,1,0,3,0,2,NA,1,"2022 (n = 13939)",1
"01198005014","014","02","034","01198","005",1,107376,12992,1,30,9,5,4,1,0,1,8300,0,1,NA,1,0,3,0,2,NA,1,"2022 (n = 13939)",1
"01198005015","015","02","034","01198","005",1,102420,15871.5,1,63,0,5,5,1,0,0,8900,0,1,NA,1,0,3,0,2,NA,1,"2022 (n = 13939)",1
"01246006001","001","02","035","01246","006",1,80689,0,1,39,12,1,4,1,0,1,20327,0,1,NA,1,0,1,0,8,NA,0,"2022 (n = 13939)",1
"01246006002","002","02","035","01246","006",0,83666,0,1,49,11,1,6,1,0,1,24761,0,1,NA,1,0,1,0,8,NA,0,"2022 (n = 13939)",1
"01246006003","003","02","035","01246","006",1,86976,0,1,51,8,1,4,1,0,0,25294,0,1,NA,1,0,1,0,8,NA,0,"2022 (n = 13939)",1
