"","MATINH","MAHUYEN","MAXA","MADIABAN","IDHO","ws_method","ws_area_unit","ws_rate_ha","certified","rice_name","KYDIEUTRA","dummy_1m","dummy_1r","dummy_1m1r","n_app_fert","sum_fert","dummy_2r_fert","dummy_2r_app","dummy_2r","n_app_drug","n_app_insect_fungi","n_insect","n_fungi","dummy_3r_n_app","dummy_3r_stage","dummy_3r","water_source","pipe","n_drydown","dummy_4r","store_method","harvest_combine","harvest_strawbaler","harvest_manual","harvest_other","timing","moisture","dry_method","dummy_5r","dummy_1m2r","dummy_1m3r","dummy_1m4r","dummy_1m5r"
"134",4,51,1699,4,1699004007,1,1,20000,3,"Đoàn kết",1,0,0,0,2,0,1,0,0,2,2,2,0,1,0,NA,5,NA,3,0,2,0,0,1,0,3,1,2,0,0,0,0,0
"135",4,51,1699,4,1699004008,5,1,30000,1,"Đoàn Kết",1,1,0,0,2,192000,0,0,0,2,2,2,0,1,0,NA,5,NA,3,0,2,0,0,1,0,2,2,2,0,0,0,0,0
"136",4,51,1699,4,1699004009,1,1,250000,3,"Đoàn kết",1,0,0,0,2,230000,0,0,0,2,2,2,0,1,0,NA,5,NA,3,0,2,0,0,1,0,3,1,2,0,0,0,0,0
"137",4,51,1699,4,1699004010,1,1,200000,2,"đoàn kết",1,0,0,0,1,0,1,0,0,0,0,0,0,1,NA,NA,4,2,0,0,2,0,0,1,0,2,2,2,0,0,0,0,0
"138",4,51,1699,4,1699004013,1,1,40000,1,"0",1,1,0,0,1,0,1,0,0,1,0,0,0,1,NA,NA,4,2,0,0,2,0,0,1,0,3,1,2,0,0,0,0,0
"139",4,40,1705,13,1705013001,4,4,70,1,"Bắc thơm số 7",1,1,1,1,3,0,1,1,1,1,1,0,1,1,0,NA,1,NA,2,0,2,1,0,0,0,2,2,3,1,1,NA,0,0
"140",4,40,1705,13,1705013002,5,4,50,2,"RS225",1,0,1,0,3,0,1,1,1,3,2,1,2,1,0,NA,3,2,2,0,2,1,0,0,0,2,2,3,1,0,0,0,0
"141",4,40,1705,13,1705013003,1,4,80,2,"Tam nông",1,0,1,0,2,70,1,0,0,2,2,2,0,1,0,NA,1,NA,0,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"142",4,40,1705,13,1705013004,1,4,80,2,"Tam nông",1,0,1,0,4,24,1,1,1,3,1,1,0,1,0,NA,1,NA,0,0,2,0,1,0,0,3,1,2,0,0,0,0,0
"143",4,40,1705,13,1705013005,1,4,80,2,"Tam nông",1,0,1,0,2,8,1,0,0,3,2,2,0,1,0,NA,1,NA,0,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"144",4,40,1705,13,1705013007,1,4,80,2,"Khang dân",1,0,1,0,2,8,1,0,0,2,1,2,0,1,0,NA,4,2,0,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"145",4,40,1705,13,1705013008,5,4,60,1,"Hana số 7",1,1,1,1,3,0,1,1,1,2,2,2,0,1,0,NA,1,NA,2,0,2,1,0,0,0,2,2,3,1,1,NA,0,0
"146",4,40,1705,13,1705013009,4,4,60,1,"Tam nông",1,1,1,1,3,0,1,1,1,2,2,1,1,1,0,NA,1,NA,2,0,2,1,0,0,0,2,2,3,1,1,NA,0,0
"147",4,40,1705,13,1705013012,1,4,90,2,"Tam nông",1,0,1,0,2,9,1,0,0,3,2,3,0,1,0,NA,1,NA,0,0,3,1,0,0,0,3,1,2,0,0,0,0,0
"148",4,40,1705,13,1705013013,1,4,80,2,"Tam nông",1,0,1,0,2,60,1,0,0,2,2,2,0,1,0,NA,1,NA,0,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"149",4,40,1705,13,1705013014,1,4,80,2,"Tam nông",1,0,1,0,2,56,1,0,0,2,2,2,0,1,0,NA,1,NA,0,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"150",4,40,1705,13,1705013015,5,4,60,1,"CXT30",1,1,1,1,3,0,1,1,1,3,3,2,1,1,0,NA,1,NA,2,0,2,1,0,0,0,2,2,3,1,1,NA,0,0
"151",4,52,1726,7,1726007005,5,NA,NA,99,"Không trồng",1,0,NA,0,1,0,1,0,0,0,0,0,0,1,NA,NA,5,NA,0,0,2,0,1,0,0,3,2,1,0,0,0,0,0
"152",6,58,1849,5,1849005001,5,1,10000,3,"Bắc Hương",1,0,0,0,2,337500,0,0,0,2,2,2,0,1,0,NA,5,NA,2,0,2,0,1,0,0,3,2,2,0,0,0,0,0
"153",6,58,1849,5,1849005002,4,1,40000,1,"Bắc Hương",1,1,0,0,3,0,1,1,1,3,1,3,0,1,0,NA,5,NA,2,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"154",6,58,1849,5,1849005004,4,1,20000,2,"Khang dân",1,0,0,0,1,160000,0,0,0,2,2,2,0,1,0,NA,5,NA,2,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"155",6,58,1849,5,1849005005,5,1,10000,1,"Khang dân",1,1,0,0,2,50000,0,0,0,2,2,2,0,1,0,NA,5,NA,2,0,2,0,0,1,0,3,2,2,0,0,0,0,0
"156",6,58,1849,5,1849005006,1,1,50000,2,"giống thuần",1,0,0,0,2,27600,0,0,0,1,1,1,0,1,1,1,4,2,2,0,2,0,0,1,0,2,2,2,0,0,0,0,0
"157",6,58,1849,5,1849005007,1,1,40000,1,"giống lai",1,1,0,0,2,112000,0,0,0,2,2,2,0,1,0,NA,4,2,2,0,2,1,0,0,0,2,2,2,1,0,0,0,0
"158",6,58,1849,5,1849005009,1,1,80000,2,"giống lai",1,0,0,0,2,46000,0,0,0,2,2,2,0,1,0,NA,4,2,2,0,2,1,0,0,0,2,2,2,1,0,0,0,0
"159",6,58,1849,5,1849005010,1,1,40000,2,"giống lai",1,0,0,0,2,0,1,0,0,1,1,2,0,1,0,NA,4,2,2,0,2,1,0,0,0,2,2,2,1,0,0,0,0
"160",6,58,1849,5,1849005012,1,1,100000,1,"khang dân",1,1,0,0,3,100000,0,1,0,4,4,3,1,0,0,0,5,NA,0,0,4,0,0,1,0,3,1,2,0,0,0,0,0
"161",6,58,1849,5,1849005013,1,1,100000,1,"khang dân",1,1,0,0,4,50000,0,1,0,4,2,2,0,1,0,NA,4,2,0,0,2,0,0,1,0,2,1,2,0,0,0,0,0
"162",6,61,1912,7,1912007001,1,2,27.7777777777778,1,"thái bình",1,1,1,1,2,0,1,0,0,1,0,0,0,1,NA,NA,5,NA,2,0,2,1,0,1,0,3,1,3,0,0,0,0,0
"163",6,61,1912,7,1912007002,1,3,100,3,"thái bình",1,0,1,0,2,0,1,0,0,1,0,0,0,1,NA,NA,5,NA,2,0,2,0,0,1,0,3,1,3,0,0,0,0,0
"164",6,61,1912,7,1912007003,1,2,83.3333333333333,2,"đoàn kết",1,0,1,0,2,0,1,0,0,1,0,0,0,1,NA,NA,5,NA,2,0,2,1,0,0,0,3,1,3,0,0,0,0,0
"165",6,61,1912,7,1912007004,1,2,27.7777777777778,1,"thái bình",1,1,1,1,2,0,1,0,0,1,0,0,0,1,NA,NA,4,2,1,0,2,1,0,0,0,3,1,3,0,0,0,0,0
"166",6,61,1912,7,1912007005,1,2,111.111111111111,3,"thái bình",1,0,0,0,2,0,1,0,0,1,0,0,0,1,NA,NA,5,NA,2,0,2,1,0,0,0,3,1,3,0,0,0,0,0
"167",6,61,1912,7,1912007006,5,4,50,2,"thái bình",1,0,1,0,2,50,1,0,0,0,0,0,0,1,NA,NA,3,2,1,0,2,0,0,1,0,3,1,3,0,0,0,0,0
"168",6,61,1912,7,1912007007,1,3,100,3,"bưu điện",1,0,1,0,2,0,1,0,0,1,0,0,0,1,NA,NA,5,NA,1,0,2,1,0,1,0,3,1,3,0,0,0,0,0
"169",6,61,1912,7,1912007008,1,3,100,3,"thái bình",1,0,1,0,2,0,1,0,0,1,0,0,0,1,NA,NA,5,NA,2,0,2,1,0,0,0,3,1,3,0,0,0,0,0
"170",6,61,1912,7,1912007009,5,2,694.444444444444,2,"lai",1,0,0,0,2,138.89,0,0,0,0,0,0,0,1,NA,NA,3,2,2,0,2,0,0,1,0,3,1,3,0,0,0,0,0
"171",6,61,1912,7,1912007010,5,4,30,2,"lai",1,0,1,0,2,50,1,0,0,0,0,0,0,1,NA,NA,3,2,2,1,2,0,0,1,0,3,1,3,0,0,0,0,0
"172",6,61,1912,7,1912007011,5,4,50,2,"lai",1,0,1,0,2,100,1,0,0,0,0,0,0,1,NA,NA,3,2,2,0,2,0,0,1,0,3,1,3,0,0,0,0,0
"173",6,61,1912,7,1912007012,5,2,166.666666666667,2,"lai",1,0,0,0,2,277.78,0,0,0,0,0,0,0,1,NA,NA,3,2,2,0,2,0,0,1,0,3,1,3,0,0,0,0,0
"174",6,61,1912,7,1912007013,1,2,122.222222222222,3,"bao thai",1,0,0,0,2,0,1,0,0,0,0,0,0,1,NA,NA,5,NA,1,0,2,1,0,0,0,3,1,3,0,0,0,0,0
"175",6,61,1912,7,1912007015,5,4,100,2,"thái bình",1,0,1,0,2,100,1,0,0,0,0,0,0,1,NA,NA,5,NA,2,0,2,0,0,1,0,3,1,2,0,0,0,0,0
"176",6,64,2035,3,2035003001,4,1,0,3,"bao thai",1,0,1,0,1,0,1,0,0,0,0,0,0,1,NA,NA,5,NA,1,0,1,0,0,1,1,3,1,2,0,0,0,0,0
"177",6,64,2035,3,2035003002,1,1,30000,1,"bao thai",1,1,0,0,3,166,0,1,0,1,1,1,0,1,1,1,5,NA,1,0,2,0,0,1,0,3,1,2,0,0,0,0,0
"178",6,64,2035,3,2035003004,4,3,40,1,"bao thai",1,1,1,1,3,176,0,1,0,0,0,0,0,1,NA,NA,5,NA,1,0,1,0,0,1,1,3,1,2,0,0,0,0,0
"179",6,64,2035,3,2035003006,5,3,20,2,"bao thai",1,0,1,0,2,50,1,0,0,0,0,0,0,1,NA,NA,5,NA,1,0,1,0,0,1,1,3,1,2,0,0,0,0,0
"180",6,64,2035,3,2035003013,4,3,20,1,"tạp giao",1,1,1,1,3,198.89,0,1,0,1,0,1,0,1,0,NA,5,NA,1,0,2,0,0,1,0,3,1,2,0,0,0,0,0
"181",6,64,2044,3,2044003003,5,1,1000,1,"khang dân",1,1,0,0,2,184,0,0,0,2,1,1,1,1,0,NA,1,NA,2,0,2,0,0,1,0,3,2,2,0,0,0,0,0
"182",6,64,2044,3,2044003006,5,1,1000,2,"thái bình",1,0,0,0,2,184,0,0,0,2,1,1,1,1,0,NA,1,NA,2,0,2,1,0,0,0,3,2,3,0,0,0,0,0
"183",6,64,2044,3,2044003007,5,1,300,2,"Thái bình",1,0,0,0,2,184,0,0,0,2,1,1,1,1,0,NA,1,NA,2,0,2,1,0,0,0,3,2,3,0,0,0,0,0
"184",6,64,2044,3,2044003009,5,1,300,1,"Thái bình",1,1,0,0,2,184,0,0,0,2,1,1,0,1,0,NA,1,NA,2,0,2,1,0,1,0,3,2,3,0,0,0,0,0
"185",6,64,2044,3,2044003010,5,1,300,2,"tạp giao",1,0,0,0,2,0,1,0,0,2,1,1,1,1,0,NA,1,NA,2,0,2,1,0,1,0,3,2,3,0,0,0,0,0
"186",6,64,2044,3,2044003011,5,1,300,2,"thái bình",1,0,0,0,2,138,0,0,0,2,1,1,0,1,0,NA,1,NA,2,0,2,1,0,0,0,3,2,3,0,0,0,0,0
"187",6,64,2044,3,2044003012,5,1,3000,1,"khang dân",1,1,0,0,2,460,0,0,0,1,1,2,2,1,1,1,1,NA,2,0,2,1,0,0,0,3,2,3,0,0,0,0,0
"188",6,64,2044,3,2044003014,5,1,300,1,"Thái bình",1,1,0,0,2,0,1,0,0,2,1,1,0,1,0,NA,1,NA,2,0,2,1,0,0,0,3,2,3,0,0,0,0,0
"189",6,64,2047,4,2047004001,4,1,40000,1,"hà giang",1,1,0,0,2,32200,0,0,0,1,1,1,0,1,0,NA,1,NA,2,0,2,1,0,0,0,3,1,3,0,0,0,0,0
"190",6,64,2047,4,2047004002,4,1,50000,1,"J02",1,1,0,0,2,0,1,0,0,0,0,0,0,1,NA,NA,1,NA,2,0,2,1,0,0,0,3,1,3,0,0,0,0,0
"191",6,64,2047,4,2047004003,4,1,80000,1,"J02",1,1,0,0,2,0,1,0,0,1,1,1,0,1,0,NA,1,NA,2,0,2,1,0,0,0,3,1,3,0,0,0,0,0
"192",6,64,2047,4,2047004004,4,1,120000,1,"Ha na",1,1,0,0,2,0,1,0,0,1,1,1,0,1,0,NA,1,NA,2,0,2,1,0,0,0,3,1,3,0,0,0,0,0
"193",6,64,2047,4,2047004005,4,1,120000,1,"J02",1,1,0,0,2,0,1,0,0,1,1,1,0,1,0,NA,1,NA,2,0,2,1,0,0,0,3,1,3,0,0,0,0,0
"194",6,64,2047,4,2047004006,5,1,30000,1,"Jo2",1,1,0,0,2,0,1,0,0,1,1,1,0,1,0,NA,1,NA,2,0,2,1,0,0,0,3,1,3,0,0,0,0,0
"195",6,64,2047,4,2047004007,4,1,40000,1,"J02",1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,NA,1,NA,2,0,2,1,0,0,0,3,1,3,0,0,0,0,0
"196",6,64,2047,4,2047004008,5,1,30000,1,"Jo2",1,1,0,0,2,46000,0,0,0,0,0,0,0,1,NA,NA,1,NA,2,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"197",6,64,2047,4,2047004009,4,1,130000,1,"J02",1,1,0,0,2,0,1,0,0,1,1,1,0,1,0,NA,1,NA,2,0,2,1,0,0,0,3,1,3,0,0,0,0,0
"198",6,64,2047,4,2047004010,4,1,50000,3,"bắc thơm",1,0,0,0,2,0,1,0,0,1,1,1,0,1,0,NA,1,NA,2,0,2,1,0,0,0,3,1,3,0,0,0,0,0
"199",6,64,2047,4,2047004011,4,1,50000,1,"J02",1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,NA,1,NA,2,0,2,1,0,0,0,3,1,3,0,0,0,0,0
"200",6,64,2047,4,2047004012,4,1,30000,1,"J02",1,1,0,0,2,0,1,0,0,0,0,0,0,1,NA,NA,1,NA,2,0,2,1,0,0,0,3,1,3,0,0,0,0,0
"201",6,64,2047,4,2047004013,4,1,200000,3,"mai hương",1,0,0,0,2,16000,0,0,0,1,1,1,0,1,0,NA,1,NA,2,0,2,1,0,0,0,3,1,3,0,0,0,0,0
"202",6,64,2047,4,2047004014,4,1,50000,1,"Lai",1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,NA,1,NA,2,0,2,1,0,0,0,3,1,3,0,0,0,0,0
"203",6,64,2047,4,2047004015,4,1,80000,1,"J02",1,1,0,0,2,100000,0,0,0,1,1,1,0,1,0,NA,1,NA,2,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"204",6,66,2173,5,2173005001,5,1,10000,1,"lai",1,1,0,0,2,1200,0,0,0,0,0,0,0,1,NA,NA,4,2,2,1,2,0,0,1,0,3,2,3,0,0,0,0,0
"205",6,66,2173,5,2173005003,5,1,10000,2,"lai",1,0,0,0,2,2250,0,0,0,0,0,0,0,1,NA,NA,1,NA,2,0,2,0,0,1,0,3,2,3,0,0,0,0,0
"206",6,66,2173,5,2173005004,1,1,10000,1,"Lúa lai",1,1,0,0,2,0,1,0,0,0,0,0,0,1,NA,NA,1,NA,2,0,2,1,0,0,0,3,2,3,0,0,0,0,0
"207",6,66,2173,5,2173005005,5,4,40,2,"giống lai 108",1,0,1,0,2,0,1,0,0,2,1,2,0,1,0,NA,4,2,2,1,2,0,0,1,0,3,2,2,0,0,0,0,0
"208",6,66,2173,5,2173005006,4,4,40,1,"lúa lai 838",1,1,1,1,3,60,1,1,1,3,2,2,0,1,0,NA,3,2,3,1,2,0,0,1,0,3,2,2,0,1,NA,NA,0
"209",6,66,2173,5,2173005008,4,4,50,1,"lúa lai 838",1,1,1,1,2,0,1,0,0,1,1,1,0,1,0,NA,4,2,2,1,2,0,0,1,0,3,2,3,0,0,0,0,0
"210",6,66,2173,5,2173005009,5,4,40,1,"việt lai 20",1,1,1,1,2,123,0,0,0,1,1,1,1,1,0,NA,5,NA,2,0,2,0,0,1,0,3,2,3,0,0,0,0,0
"211",6,66,2173,5,2173005010,1,4,40,1,"hà phát 88",1,1,1,1,2,127.6,0,0,0,1,1,1,1,1,0,NA,5,NA,2,0,2,0,0,1,0,3,2,3,0,0,0,0,0
"212",6,66,2173,5,2173005011,4,1,130000,1,"sán ưu 63",1,1,0,0,1,100000,0,0,0,5,5,5,0,0,0,0,4,2,0,0,2,0,0,1,0,2,2,3,0,0,0,0,0
"213",6,66,2173,5,2173005012,1,1,60000,2,"nhì ưu",1,0,0,0,3,200000,0,1,0,0,0,0,0,1,NA,NA,3,2,0,0,2,0,0,1,0,2,2,2,0,0,0,0,0
"214",6,66,2173,5,2173005013,5,4,40,1,"việt lai 20",1,1,1,1,2,100,1,0,0,1,1,1,0,1,1,1,5,NA,2,0,2,0,0,1,0,3,2,3,0,0,0,0,0
"215",6,66,2173,5,2173005014,1,4,40,1,"việt lai 20",1,1,1,1,2,128,0,0,0,1,1,1,1,1,0,NA,5,NA,2,0,2,0,0,1,0,3,2,3,0,0,0,0,0
"216",8,70,2215,13,2215013004,1,2,33.3333333333333,1,"đài thơm",1,1,1,1,2,53.34,1,0,0,3,3,0,3,1,0,NA,1,NA,2,1,2,1,0,0,0,2,2,2,1,0,0,0,0
"217",8,72,2275,5,2275005001,5,1,100,1,"lúa thuần thiên ưu 8",1,1,1,1,2,71,1,0,0,2,2,2,0,1,0,NA,4,2,1,0,2,0,0,1,0,3,2,2,0,0,0,0,0
"218",8,72,2275,5,2275005002,5,2,38.8888888888889,1,"Việt Lai 20",1,1,1,1,2,57.78,1,0,0,2,2,1,1,1,0,NA,4,2,1,0,2,0,0,1,0,2,1,3,0,0,0,0,0
"219",8,72,2275,5,2275005003,5,1,100,1,"MHC2",1,1,1,1,2,66,1,0,0,1,1,0,1,1,0,NA,4,2,1,0,2,0,0,1,0,3,2,2,0,0,0,0,0
"220",8,72,2275,5,2275005004,5,2,27.7777777777778,1,"hương ưu",1,1,1,1,2,48.89,1,0,0,1,1,0,1,1,1,1,4,2,0,0,2,0,0,1,0,3,1,3,0,0,0,0,0
"221",8,72,2275,5,2275005005,5,1,100,1,"thiên ưu 8",1,1,1,1,2,71,1,0,0,2,2,2,0,1,0,NA,4,2,1,0,2,0,0,1,0,3,2,2,0,0,0,0,0
"222",8,72,2275,5,2275005006,5,2,27.7777777777778,1,"thiên ưu",1,1,1,1,1,4.44,1,0,0,1,1,0,1,1,1,1,4,2,0,0,2,0,0,1,0,3,2,3,0,0,0,0,0
"223",8,72,2275,5,2275005007,5,1,100,1,"Siêu lúa lai",1,1,1,1,2,66,1,0,0,3,3,3,0,1,0,NA,4,2,1,0,2,0,0,1,0,3,2,2,0,0,0,0,0
"224",8,72,2275,5,2275005008,5,2,27.7777777777778,1,"thiên ưu",1,1,1,1,2,128,0,0,0,1,1,0,1,1,1,1,4,2,0,0,2,0,0,1,0,3,2,3,0,0,0,0,0
"225",8,72,2275,5,2275005009,5,2,38.8888888888889,1,"lúa thuần đài thơm",1,1,1,1,2,71,1,0,0,2,2,2,0,1,0,NA,4,2,1,0,2,0,0,1,0,3,2,2,0,0,0,0,0
"226",8,72,2275,5,2275005010,5,2,41.6666666666667,1,"MHC2",1,1,1,1,1,64,1,0,0,1,1,1,0,1,1,1,4,2,0,0,2,0,0,1,0,3,1,3,0,0,0,0,0
"227",8,72,2275,5,2275005011,5,1,100,1,"thiên ưu",1,1,1,1,2,66,1,0,0,2,2,2,0,1,0,NA,4,2,1,0,2,0,0,1,0,3,2,2,0,0,0,0,0
"228",8,72,2275,5,2275005012,5,2,27.7777777777778,1,"Siêu lúa lai",1,1,1,1,1,64,1,0,0,1,1,1,0,1,1,1,4,2,0,0,2,0,0,1,0,3,1,3,0,0,0,0,0
"229",8,72,2275,5,2275005014,5,2,27.7777777777778,1,"Thiên ưu 8",1,1,1,1,1,64,1,0,0,1,1,0,1,1,1,1,4,2,0,0,2,0,0,1,0,3,1,3,0,0,0,0,0
"230",8,72,2275,5,2275005015,5,1,100,1,"Hà Phát",1,1,1,1,2,66,1,0,0,2,2,2,0,1,0,NA,4,2,1,0,2,0,0,1,0,3,2,2,0,0,0,0,0
"231",8,73,2344,8,2344008002,5,4,30,1,"BCL889",1,1,1,1,2,0,1,0,0,1,1,1,0,1,0,NA,1,NA,0,0,2,0,0,1,0,3,2,2,0,0,0,0,0
"232",8,73,2344,8,2344008003,5,4,40,1,"HD11",1,1,1,1,2,0,1,0,0,2,2,2,0,1,0,NA,1,NA,0,0,2,0,0,1,0,2,2,2,0,0,0,0,0
"233",8,73,2344,8,2344008004,4,4,40,99,"Bcl889",1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,NA,1,NA,0,0,2,0,0,1,0,3,2,2,0,0,0,0,0
"234",8,73,2344,8,2344008005,1,4,60,1,"T125",1,1,1,1,1,937.5,0,0,0,1,1,1,0,1,0,NA,1,NA,1,0,4,0,0,1,0,3,1,1,0,0,0,0,0
"235",8,73,2344,8,2344008006,1,4,40,1,"DT125",1,1,1,1,1,312.5,0,0,0,1,1,0,1,1,0,NA,1,NA,1,0,2,0,0,1,0,2,1,2,0,0,0,0,0
"236",8,73,2344,8,2344008007,1,4,30,1,"DT12",1,1,1,1,1,200,0,0,0,1,1,1,0,1,0,NA,1,NA,1,0,2,0,0,1,0,2,1,2,0,0,0,0,0
"237",8,73,2344,8,2344008008,5,4,30,99,"MHC2",1,0,1,0,1,50,1,0,0,2,2,0,2,1,0,NA,1,NA,1,0,2,0,0,1,0,3,1,2,0,0,0,0,0
"238",8,73,2344,8,2344008011,99,4,0,99,"không sản xuất vụ xuân",1,0,1,0,1,0,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,2,0,0,1,0,3,1,2,0,0,0,0,0
"239",8,73,2344,8,2344008014,1,3,40,1,"BC 15",1,1,1,1,2,60,1,0,0,3,3,2,1,1,0,NA,1,NA,1,0,2,0,0,1,0,2,2,2,0,0,0,0,0
"240",8,73,2344,8,2344008015,1,4,30,1,"BC 15",1,1,1,1,2,760,0,0,0,3,3,2,1,1,0,NA,1,NA,1,0,2,1,0,0,0,2,2,2,1,0,0,0,0
"241",8,73,2353,3,2353003002,5,4,40,99,"Tạp giao",1,0,1,0,1,15,1,0,0,0,0,1,0,1,0,NA,1,NA,3,0,2,0,0,1,0,2,2,2,0,0,0,0,0
"242",8,73,2353,3,2353003003,4,4,40,1,"BC",1,1,1,1,2,0,1,0,0,2,2,2,0,1,0,NA,1,NA,1,0,2,0,0,1,0,2,2,2,0,0,0,0,0
"243",8,73,2353,3,2353003004,4,4,40,99,"Tạp giao",1,0,1,0,1,0,1,0,0,2,2,2,0,1,0,NA,1,NA,2,1,2,0,0,1,0,2,2,2,0,0,0,0,0
"244",8,73,2353,3,2353003005,1,4,50,1,"Ht12",1,1,1,1,1,450,0,0,0,1,1,0,1,1,0,NA,1,NA,1,0,2,0,0,1,0,2,1,2,0,0,0,0,0
"245",8,73,2353,3,2353003007,1,4,30,1,"HD6",1,1,1,1,1,437.5,0,0,0,1,1,0,1,1,0,NA,1,NA,1,0,2,0,0,1,0,2,1,2,0,0,0,0,0
"246",8,73,2353,3,2353003008,5,4,30,99,"MH2",1,0,1,0,3,90.1,1,1,1,2,2,2,1,1,0,NA,1,NA,1,0,2,0,0,1,0,3,1,2,0,0,0,0,0
"247",8,73,2353,3,2353003009,5,4,30,99,"HD11",1,0,1,0,3,94.5,1,1,1,2,2,2,2,1,0,NA,1,NA,1,0,2,0,0,1,0,3,1,2,0,0,0,0,0
"248",8,73,2353,3,2353003010,5,4,30,99,"MHC2",1,0,1,0,2,166,0,0,0,3,3,2,3,1,0,NA,1,NA,1,0,2,0,0,1,0,3,1,2,0,0,0,0,0
"249",8,73,2353,3,2353003013,1,4,30,1,"bắc thịnh",1,1,1,1,1,0,1,0,0,0,0,0,0,1,NA,NA,1,NA,1,0,2,1,0,0,0,2,2,2,1,0,0,0,0
"250",8,73,2353,3,2353003014,1,4,30,1,"Bắc Thịnh",1,1,1,1,2,170,0,0,0,2,2,1,1,1,0,NA,1,NA,1,0,2,0,0,1,0,3,2,2,0,0,0,0,0
"251",8,73,2353,3,2353003015,1,4,30,1,"BC 15",1,1,1,1,2,212,0,0,0,2,2,2,0,1,0,NA,1,NA,1,0,2,0,1,0,0,2,2,2,0,0,0,0,0
"252",8,74,2383,6,2383006001,1,2,27.7777777777778,1,"thái bình BC15",1,1,1,1,2,53.34,1,0,0,3,3,3,0,1,0,NA,4,2,0,0,2,0,0,1,0,2,2,3,0,0,0,0,0
"253",8,74,2383,6,2383006002,1,2,27.7777777777778,1,"Thái Bình",1,1,1,1,2,53.34,1,0,0,3,3,3,0,1,0,NA,4,2,2,0,2,0,0,1,0,2,2,2,0,0,0,0,0
"254",8,74,2383,6,2383006004,1,2,27.7777777777778,1,"Thái Tuyên",1,1,1,1,3,169.44,0,1,0,4,4,4,4,0,0,0,3,2,0,0,2,0,0,1,0,3,2,2,0,0,0,0,0
"255",8,74,2383,6,2383006007,5,2,27.7777777777778,1,"BC 15",1,1,1,1,2,40,1,0,0,3,3,3,0,1,0,NA,4,2,0,0,2,0,0,1,0,3,1,2,0,0,0,0,0
"256",8,74,2383,6,2383006008,1,2,27.7777777777778,1,"Thái Bình PC15",1,1,1,1,2,53.34,1,0,0,3,3,3,0,1,0,NA,4,2,0,0,2,0,0,1,0,2,2,2,0,0,0,0,0
"257",8,76,2542,11,2542011001,5,2,19.4444444444444,1,"thai xuyên",1,1,1,1,3,158.33,0,1,0,3,3,3,0,1,0,NA,1,NA,2,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"258",8,76,2542,11,2542011002,5,2,27.7777777777778,1,"tạp giao",1,1,1,1,2,147.22,0,0,0,6,6,4,2,0,0,0,1,NA,0,0,2,0,0,1,0,3,2,2,0,0,0,0,0
"259",8,76,2542,11,2542011003,5,2,22.2222222222222,1,"thái xuyên",1,1,1,1,3,160,0,1,0,4,4,4,1,0,0,0,1,NA,2,0,2,0,0,1,0,3,2,2,0,0,0,0,0
"260",8,76,2542,11,2542011004,5,2,27.7777777777778,1,"tạp giao",1,1,1,1,3,121.66,0,1,0,5,5,5,2,0,0,0,1,NA,2,0,2,0,0,1,0,3,2,2,0,0,0,0,0
"261",8,76,2542,11,2542011005,5,2,27.7777777777778,1,"Tạp dao",1,1,1,1,2,130.56,0,0,0,2,2,2,1,1,0,NA,1,NA,1,0,2,0,0,1,0,3,2,2,0,0,0,0,0
"262",8,76,2542,11,2542011006,5,2,27.7777777777778,1,"Tạp dao",1,1,1,1,2,130.56,0,0,0,2,2,1,1,1,0,NA,1,NA,1,0,2,0,0,1,0,3,2,2,0,0,0,0,0
"263",8,76,2542,11,2542011009,4,2,55.5555555555556,1,"km18",1,1,1,1,3,208.33,0,1,0,3,2,2,0,1,0,NA,1,NA,3,0,2,0,0,1,0,3,2,2,0,0,0,0,0
"264",8,76,2542,11,2542011010,4,2,41.6666666666667,1,"Km18",1,1,1,1,3,187.5,0,1,0,3,2,2,0,1,0,NA,1,NA,2,0,2,0,0,1,0,3,2,2,0,0,0,0,0
"265",8,76,2542,11,2542011011,4,2,55.5555555555556,1,"km18",1,1,1,1,3,187.5,0,1,0,3,3,3,2,1,0,NA,1,NA,2,0,2,0,0,1,0,3,2,2,0,0,0,0,0
"266",8,76,2548,9,2548009001,5,2,27.7777777777778,1,"Thái Bình",1,1,1,1,2,119.45,0,0,0,4,2,2,0,1,0,NA,4,2,0,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"267",8,76,2548,9,2548009003,5,2,27.7777777777778,1,"BC15",1,1,1,1,3,148.33,0,1,0,4,3,3,0,1,0,NA,4,2,0,0,2,1,0,0,0,3,2,2,0,0,0,0,0
