"","IDHO","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","KYDIEUTRA","STT","M4B11A5_C6","M4B11A5_C7","M4B11A5_C8","M4B11A5_C9"
"9102","20770005013","49","512","20770","005","013",1,0,0,2,1,2
"9103","20770005013","49","512","20770","005","013",1,1,18,10,1,1
"9104","20770005014","49","512","20770","005","014",1,0,9,2,6,5
"9105","20983010008","49","517","20983","010","008",1,0,0,3,3,10
"9106","20983010009","49","517","20983","010","009",1,0,0,4,3,9
"9107","20983010010","49","517","20983","010","010",1,0,0,4,4,12
"9108","20983010011","49","517","20983","010","011",1,0,0,4,2,9
"9109","20983010013","49","517","20983","010","013",1,0,0,4,3,10
"9110","20983010014","49","517","20983","010","014",1,0,0,4,2,12
"9111","21055014001","51","524","21055","014","001",1,0,17,10,1,99
"9112","21055014003","51","524","21055","014","003",1,0,16,15,2,0
"9113","21055014004","51","524","21055","014","004",1,0,17,15,3,99
"9114","21055014005","51","524","21055","014","005",1,0,18,15,1,1
"9115","21055014006","51","524","21055","014","006",1,0,18,1,1,2
"9116","21055014008","51","524","21055","014","008",1,0,8,13,2,99
"9117","21055014011","51","524","21055","014","011",1,0,17,15,1,0
"9118","21055014012","51","524","21055","014","012",1,0,17,12,1,8
"9119","21055014013","51","524","21055","014","013",1,0,17,10,1,0
"9120","21055014014","51","524","21055","014","014",1,0,8,12,1,99
"9121","21055014015","51","524","21055","014","015",1,0,16,10,1,0
"9122","21079004002","51","524","21079","004","002",1,0,17,10,1,99
"9123","21079004008","51","524","21079","004","008",1,1,16,12,1,0
"9124","21079004014","51","524","21079","004","014",1,0,18,15,1,1
"9125","21100002001","51","524","21100","002","001",1,0,18,12,1,6
"9126","21100002003","51","524","21100","002","003",1,0,8,14,1,0
"9127","21100002006","51","524","21100","002","006",1,0,18,15,1,1
"9128","21100002007","51","524","21100","002","007",1,0,17,10,1,0
"9129","21100002008","51","524","21100","002","008",1,0,18,10,1,5
"9130","21100002010","51","524","21100","002","010",1,0,17,12,1,6
"9131","21100002011","51","524","21100","002","011",1,0,16,12,1,0
"9132","21100002012","51","524","21100","002","012",1,0,16,15,1,0
"9133","21100002013","51","524","21100","002","013",1,0,17,13,1,0
"9134","21100002014","51","524","21100","002","014",1,0,18,15,1,1
"9135","21277012001","51","528","21277","012","001",1,0,16,10,1,2
"9136","21277012003","51","528","21277","012","003",1,0,16,12,1,3
"9137","21277012004","51","528","21277","012","004",1,0,16,12,1,2
"9138","21277012006","51","528","21277","012","006",1,0,16,8,2,2
"9139","21277012007","51","528","21277","012","007",1,0,18,10,5,2
"9140","21277012008","51","528","21277","012","008",1,0,18,8,1,2
"9141","21277012012","51","528","21277","012","012",1,0,15,11,1,3
"9142","21277012013","51","528","21277","012","013",1,0,15,15,1,3
"9143","21277012014","51","528","21277","012","014",1,0,15,8,1,3
"9144","21277012015","51","528","21277","012","015",1,0,17,10,1,4
"9145","21295017001","51","529","21295","017","001",1,0,17,11,1,0
"9146","21295017002","51","529","21295","017","002",1,0,6,3,6,7
"9147","21295017002","51","529","21295","017","002",1,1,17,7,1,4
"9148","21295017003","51","529","21295","017","003",1,0,4,2,6,9
"9149","21295017003","51","529","21295","017","003",1,1,10,4,6,4
"9150","21295017003","51","529","21295","017","003",1,2,16,7,1,2
"9151","21295017004","51","529","21295","017","004",1,0,3,4,5,3
"9152","21295017004","51","529","21295","017","004",1,1,5,5,5,2
"9153","21295017004","51","529","21295","017","004",1,2,7,4,5,2
"9154","21295017004","51","529","21295","017","004",1,3,9,6,5,1
"9155","21295017004","51","529","21295","017","004",1,4,11,5,5,1
"9156","21295017005","51","529","21295","017","005",1,0,8,2,6,10
"9157","21295017005","51","529","21295","017","005",1,1,17,7,1,3
"9158","21295017006","51","529","21295","017","006",1,0,3,4,6,3
"9159","21295017006","51","529","21295","017","006",1,1,7,5,6,2
"9160","21295017006","51","529","21295","017","006",1,2,11,6,6,1
"9161","21295017007","51","529","21295","017","007",1,0,10,4,6,8
"9162","21295017007","51","529","21295","017","007",1,1,16,7,1,4
"9163","21295017008","51","529","21295","017","008",1,0,18,8,1,99
"9164","21295017009","51","529","21295","017","009",1,0,17,10,1,99
"9165","21295017010","51","529","21295","017","010",1,0,17,11,1,99
"9166","21295017012","51","529","21295","017","012",1,0,17,9,1,99
"9167","21295017013","51","529","21295","017","013",1,0,5,4,6,3
"9168","21295017013","51","529","21295","017","013",1,1,9,5,6,2
"9169","21295017013","51","529","21295","017","013",1,2,13,6,6,1
"9170","21295017014","51","529","21295","017","014",1,0,3,3,4,3
"9171","21295017014","51","529","21295","017","014",1,1,7,4,4,2
"9172","21295017014","51","529","21295","017","014",1,2,11,5,4,1
"9173","21295017015","51","529","21295","017","015",1,0,3,3,4,3
"9174","21295017015","51","529","21295","017","015",1,1,7,4,4,2
"9175","21295017015","51","529","21295","017","015",1,2,13,6,4,1
"9176","21322006001","51","529","21322","006","001",1,0,17,12,1,0
"9177","21322006008","51","529","21322","006","008",1,0,3,4,5,3
"9178","21322006008","51","529","21322","006","008",1,1,7,4,5,2
"9179","21322006008","51","529","21322","006","008",1,2,11,3,5,2
"9180","21322006009","51","529","21322","006","009",1,1,3,5,5,2
"9181","21322006009","51","529","21322","006","009",1,2,4,3,5,3
"9182","21322006009","51","529","21322","006","009",1,3,7,4,5,3
"9183","21322006009","51","529","21322","006","009",1,4,11,6,5,2
"9184","21322006009","51","529","21322","006","009",1,5,13,3,5,2
"9185","21322006012","51","529","21322","006","012",1,0,2,5,5,3
"9186","21322006012","51","529","21322","006","012",1,1,7,4,5,2
"9187","21322006012","51","529","21322","006","012",1,2,11,6,5,2
"9188","21322006013","51","529","21322","006","013",1,0,3,3,6,3
"9189","21322006013","51","529","21322","006","013",1,1,12,3,6,3
"9190","21322006013","51","529","21322","006","013",1,2,16,5,1,1
"9191","21322006014","51","529","21322","006","014",1,0,3,2,6,6
"9192","21322006014","51","529","21322","006","014",1,1,12,4,6,3
"9193","21322006014","51","529","21322","006","014",1,2,18,5,1,1
"9194","21340005001","51","530","21340","005","001",1,1,NA,NA,NA,NA
"9195","21340005002","51","530","21340","005","002",1,1,NA,NA,NA,NA
"9196","21340005014","51","530","21340","005","014",1,1,NA,NA,NA,NA
"9197","21445005001","51","534","21445","005","001",1,0,0,3,1,4
"9198","21445005001","51","534","21445","005","001",1,1,17,4,1,0
"9199","21445005002","51","534","21445","005","002",1,0,1,2,1,7
"9200","21445005002","51","534","21445","005","002",1,1,17,4,1,0
"9201","21445005003","51","534","21445","005","003",1,0,0,2,1,2
"9202","21445005003","51","534","21445","005","003",1,1,17,3,1,0
"9203","21445005004","51","534","21445","005","004",1,0,17,15,1,0
"9204","21445005005","51","534","21445","005","005",1,0,0,10,1,5
"9205","21445005005","51","534","21445","005","005",1,1,17,9,1,3
"9206","21445005007","51","534","21445","005","007",1,0,0,12,1,6
"9207","21445005007","51","534","21445","005","007",1,1,16,8,1,3
"9208","21445005008","51","534","21445","005","008",1,0,0,7,1,5
"9209","21445005008","51","534","21445","005","008",1,1,17,12,1,3
"9210","21445005010","51","534","21445","005","010",1,0,16,5,3,5
"9211","21445005010","51","534","21445","005","010",1,1,0,10,3,2
"9212","21445005011","51","534","21445","005","011",1,0,17,10,1,1
"9213","21445005012","51","534","21445","005","012",1,0,17,15,1,1
"9214","21445005013","51","534","21445","005","013",1,0,1,7,1,3
"9215","21445005013","51","534","21445","005","013",1,1,17,12,2,1
"9216","21445005015","51","534","21445","005","015",1,0,17,15,1,1
"9217","21508001004","51","535","21508","001","004",1,0,9,1,6,99
"9218","21508001005","51","535","21508","001","005",1,0,9,1,6,99
"9219","21508001006","51","535","21508","001","006",1,0,9,1,6,99
"9220","21508001007","51","535","21508","001","007",1,0,9,1,6,99
"9221","21508001008","51","535","21508","001","008",1,0,9,1,6,99
"9222","21508001009","51","535","21508","001","009",1,0,0,10,5,99
"9223","21508001009","51","535","21508","001","009",1,1,13,30,1,99
"9224","21508001010","51","535","21508","001","010",1,1,3,10,7,99
"9225","21508001011","51","535","21508","001","011",1,0,0,7,5,99
"9226","21508001011","51","535","21508","001","011",1,1,3,10,5,99
"9227","21508001015","51","535","21508","001","015",1,1,0,3,5,99
"9228","21508001015","51","535","21508","001","015",1,2,3,10,5,99
"9229","21523017001","51","535","21523","017","001",1,0,0,3,6,1
"9230","21523017002","51","535","21523","017","002",1,0,5,1,6,0
"9231","21523017003","51","535","21523","017","003",1,1,17,2,5,2
"9232","21523017003","51","535","21523","017","003",1,2,11,2,5,2
"9233","21523017004","51","535","21523","017","004",1,0,2,10,6,99
"9234","21523017004","51","535","21523","017","004",1,1,3,10,6,99
"9235","21523017005","51","535","21523","017","005",1,0,17,5,4,2
"9236","21523017005","51","535","21523","017","005",1,1,15,4,4,3
"9237","21523017006","51","535","21523","017","006",1,0,5,1,6,1
"9238","21523017006","51","535","21523","017","006",1,1,6,1,6,1
"9239","21523017007","51","535","21523","017","007",1,0,9,2,6,1
"9240","21523017007","51","535","21523","017","007",1,1,9,2,6,1
"9241","21523017007","51","535","21523","017","007",1,2,10,2,6,1
"9242","21523017008","51","535","21523","017","008",1,1,0,7,5,99
"9243","21523017009","51","535","21523","017","009",1,1,0,7,5,99
"9244","21523017010","51","535","21523","017","010",1,0,6,1,6,0
"9245","21523017011","51","535","21523","017","011",1,0,9,1,6,99
"9246","21523017012","51","535","21523","017","012",1,0,0,7,1,99
"9247","21523017012","51","535","21523","017","012",1,1,0,10,1,99
"9248","21523017012","51","535","21523","017","012",1,2,13,30,1,99
"9249","21523017013","51","535","21523","017","013",1,0,4,6,5,1
"9250","21523017013","51","535","21523","017","013",1,1,7,7,5,1
"9251","21523017013","51","535","21523","017","013",1,2,12,8,5,99
"9252","21523017013","51","535","21523","017","013",1,3,15,6,5,99
"9253","21523017013","51","535","21523","017","013",1,4,14,8,5,2
"9254","21523017013","51","535","21523","017","013",1,5,13,4,5,1
"9255","21523017013","51","535","21523","017","013",1,6,14,5,5,2
"9256","21523017013","51","535","21523","017","013",1,7,5,2,5,3
"9257","21523017013","51","535","21523","017","013",1,8,17,2,5,1
"9258","21523017014","51","535","21523","017","014",1,0,0,2,7,3
"9259","21523017015","51","535","21523","017","015",1,0,9,1,6,99
"9260","21553014007","52","540","21553","014","007",1,0,16,2,1,99
"9261","21559006020","52","540","21559","006","020",1,0,17,3,1,99
"9262","21613006001","52","542","21613","006","001",1,1,NA,NA,NA,NA
"9263","21613006002","52","542","21613","006","002",1,1,NA,NA,NA,NA
"9264","21613006003","52","542","21613","006","003",1,1,NA,NA,NA,NA
"9265","21613006004","52","542","21613","006","004",1,1,NA,NA,NA,NA
"9266","21613006005","52","542","21613","006","005",1,1,NA,NA,NA,NA
"9267","21613006006","52","542","21613","006","006",1,1,NA,NA,NA,NA
"9268","21613006007","52","542","21613","006","007",1,1,NA,NA,NA,NA
"9269","21613006008","52","542","21613","006","008",1,1,NA,NA,NA,NA
"9270","21613006009","52","542","21613","006","009",1,1,NA,NA,NA,NA
"9271","21613006010","52","542","21613","006","010",1,1,NA,NA,NA,NA
"9272","21613006011","52","542","21613","006","011",1,1,NA,NA,NA,NA
"9273","21613006012","52","542","21613","006","012",1,1,NA,NA,NA,NA
"9274","21613006013","52","542","21613","006","013",1,1,NA,NA,NA,NA
"9275","21613006014","52","542","21613","006","014",1,1,NA,NA,NA,NA
"9276","21613006015","52","542","21613","006","015",1,1,NA,NA,NA,NA
"9277","21619005001","52","542","21619","005","001",1,1,NA,NA,NA,NA
"9278","21619005002","52","542","21619","005","002",1,1,NA,NA,NA,NA
"9279","21619005003","52","542","21619","005","003",1,1,NA,NA,NA,NA
"9280","21619005004","52","542","21619","005","004",1,1,NA,NA,NA,NA
"9281","21619005005","52","542","21619","005","005",1,1,NA,NA,NA,NA
"9282","21619005006","52","542","21619","005","006",1,1,NA,NA,NA,NA
"9283","21619005007","52","542","21619","005","007",1,1,NA,NA,NA,NA
"9284","21619005008","52","542","21619","005","008",1,1,NA,NA,NA,NA
"9285","21619005009","52","542","21619","005","009",1,1,NA,NA,NA,NA
"9286","21619005010","52","542","21619","005","010",1,1,NA,NA,NA,NA
"9287","21619005011","52","542","21619","005","011",1,1,NA,NA,NA,NA
"9288","21619005012","52","542","21619","005","012",1,1,NA,NA,NA,NA
"9289","21619005014","52","542","21619","005","014",1,1,NA,NA,NA,NA
"9290","21619005015","52","542","21619","005","015",1,1,NA,NA,NA,NA
"9291","21628020001","52","542","21628","020","001",1,0,4,2,1,3
"9292","21628020001","52","542","21628","020","001",1,1,6,2,1,3
"9293","21628020005","52","542","21628","020","005",1,0,3,2,1,3
"9294","21628020005","52","542","21628","020","005",1,1,6,2,1,3
"9295","21628020005","52","542","21628","020","005",1,2,9,2,1,4
"9296","21628020007","52","542","21628","020","007",1,0,3,2,1,4
"9297","21628020007","52","542","21628","020","007",1,1,6,2,1,3
"9298","21628020007","52","542","21628","020","007",1,2,12,2,1,4
"9299","21628020007","52","542","21628","020","007",1,3,10,2,1,2
"9300","21628020009","52","542","21628","020","009",1,0,3,3,1,3
"9301","21628020009","52","542","21628","020","009",1,1,8,3,1,4
"9302","21628020012","52","542","21628","020","012",1,0,4,3,1,3
"9303","21628020012","52","542","21628","020","012",1,1,8,3,1,4
"9304","21628020014","52","542","21628","020","014",1,0,4,3,1,4
"9305","21628020014","52","542","21628","020","014",1,1,10,3,1,2
"9306","21640026009","52","543","21640","026","009",1,1,NA,NA,NA,NA
"9307","21646018001","52","543","21646","018","001",1,1,NA,NA,NA,NA
"9308","21646018002","52","543","21646","018","002",1,1,NA,NA,NA,NA
"9309","21646018003","52","543","21646","018","003",1,1,NA,NA,NA,NA
"9310","21646018006","52","543","21646","018","006",1,1,NA,NA,NA,NA
"9311","21646018009","52","543","21646","018","009",1,1,NA,NA,NA,NA
"9312","21646018010","52","543","21646","018","010",1,1,NA,NA,NA,NA
"9313","21646018012","52","543","21646","018","012",1,1,NA,NA,NA,NA
"9314","21646018014","52","543","21646","018","014",1,1,NA,NA,NA,NA
"9315","21649002012","52","543","21649","002","012",1,0,0,3,1,99
"9316","21649002012","52","543","21649","002","012",1,1,17,9,1,99
"9317","21649002013","52","543","21649","002","013",1,0,0,3,1,2
"9318","21649002013","52","543","21649","002","013",1,1,17,9,1,1
"9319","21649002014","52","543","21649","002","014",1,0,0,3,1,99
"9320","21649002014","52","543","21649","002","014",1,1,17,9,1,99
"9321","21652001005","52","543","21652","001","005",1,0,3,5,1,2
"9322","21652001010","52","543","21652","001","010",1,0,0,3,1,3
"9323","21652001010","52","543","21652","001","010",1,1,18,8,1,99
"9324","21652001011","52","543","21652","001","011",1,0,0,3,1,3
"9325","21652001011","52","543","21652","001","011",1,1,17,7,1,0
"9326","21652001013","52","543","21652","001","013",1,0,0,2,1,1
"9327","21652001013","52","543","21652","001","013",1,1,18,7,1,0
"9328","21655013004","52","543","21655","013","004",1,1,NA,NA,NA,NA
"9329","21655013009","52","543","21655","013","009",1,1,NA,NA,NA,NA
"9330","21655013011","52","543","21655","013","011",1,1,NA,NA,NA,NA
"9331","21655013012","52","543","21655","013","012",1,1,NA,NA,NA,NA
"9332","21661007002","52","543","21661","007","002",1,1,NA,NA,NA,NA
"9333","21661007005","52","543","21661","007","005",1,1,NA,NA,NA,NA
"9334","21661007007","52","543","21661","007","007",1,1,NA,NA,NA,NA
"9335","21661007008","52","543","21661","007","008",1,1,NA,NA,NA,NA
"9336","21661007012","52","543","21661","007","012",1,1,NA,NA,NA,NA
"9337","21661007013","52","543","21661","007","013",1,1,NA,NA,NA,NA
"9338","21661007014","52","543","21661","007","014",1,1,NA,NA,NA,NA
"9339","21661007015","52","543","21661","007","015",1,1,NA,NA,NA,NA
"9340","21667011002","52","543","21667","011","002",1,0,18,5,99,99
"9341","21673006001","52","543","21673","006","001",1,1,NA,NA,NA,NA
"9342","21673006006","52","543","21673","006","006",1,1,NA,NA,NA,NA
"9343","21673006007","52","543","21673","006","007",1,1,NA,NA,NA,NA
"9344","21673006008","52","543","21673","006","008",1,1,NA,NA,NA,NA
"9345","21673006009","52","543","21673","006","009",1,1,NA,NA,NA,NA
"9346","21673006010","52","543","21673","006","010",1,1,NA,NA,NA,NA
"9347","21673006011","52","543","21673","006","011",1,1,NA,NA,NA,NA
"9348","21673006013","52","543","21673","006","013",1,1,NA,NA,NA,NA
"9349","21679012002","52","543","21679","012","002",1,1,0,1,1,1
"9350","21679012007","52","543","21679","012","007",1,1,NA,NA,NA,NA
"9351","21679012008","52","543","21679","012","008",1,1,NA,NA,NA,NA
"9352","21679012010","52","543","21679","012","010",1,1,NA,NA,NA,NA
"9353","21679012012","52","543","21679","012","012",1,1,NA,NA,NA,NA
"9354","21679012013","52","543","21679","012","013",1,1,NA,NA,NA,NA
"9355","21679012014","52","543","21679","012","014",1,1,NA,NA,NA,NA
"9356","21685013001","52","543","21685","013","001",1,0,6,4,2,5
"9357","21685013002","52","543","21685","013","002",1,1,NA,NA,NA,NA
