"MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","Province_name","ws_method","ws_area_unit","ws_rate","seed_rate_duration","pre_area_unit","pre_rate","certified","rice_name","KYDIEUTRA","wt45","Region","count","dom_ea","dom_commune","ws_rate_ha","pre_rate_ha"
6,64,2044,3,11,2044003011,"Tinh Bac Kan",5,1,0.03,2,1,0.03,2,"thái bình",1,153,"2_NMMA",8,1,1,300,300
6,64,2044,3,12,2044003012,"Tinh Bac Kan",5,1,0.3,2,1,0.04,1,"khang dân",1,153,"2_NMMA",8,1,1,3000,400
6,64,2044,3,14,2044003014,"Tinh Bac Kan",5,1,0.03,2,1,0.03,1,"Thái bình",1,153,"2_NMMA",8,1,1,300,300
6,64,2047,4,1,2047004001,"Tinh Bac Kan",4,1,4,1,1,4,1,"hà giang",1,162,"2_NMMA",15,1,1,40000,40000
6,64,2047,4,2,2047004002,"Tinh Bac Kan",4,1,5,1,1,5,1,"J02",1,162,"2_NMMA",15,1,1,50000,50000
6,64,2047,4,3,2047004003,"Tinh Bac Kan",4,1,8,1,1,8,1,"J02",1,162,"2_NMMA",15,1,1,80000,80000
6,64,2047,4,4,2047004004,"Tinh Bac Kan",4,1,12,1,1,12,1,"Ha na",1,162,"2_NMMA",15,1,1,120000,120000
6,64,2047,4,5,2047004005,"Tinh Bac Kan",4,1,12,1,1,12,1,"J02",1,162,"2_NMMA",15,1,1,120000,120000
6,64,2047,4,6,2047004006,"Tinh Bac Kan",5,1,3,1,1,3,1,"Jo2",1,162,"2_NMMA",15,1,1,30000,30000
6,64,2047,4,7,2047004007,"Tinh Bac Kan",4,1,4,1,1,4,1,"J02",1,162,"2_NMMA",15,1,1,40000,40000
6,64,2047,4,8,2047004008,"Tinh Bac Kan",5,1,3,1,1,3,1,"Jo2",1,162,"2_NMMA",15,1,1,30000,30000
6,64,2047,4,9,2047004009,"Tinh Bac Kan",4,1,13,1,1,12,1,"J02",1,162,"2_NMMA",15,1,1,130000,120000
6,64,2047,4,10,2047004010,"Tinh Bac Kan",4,1,5,2,1,5,3,"bắc thơm",1,162,"2_NMMA",15,1,1,50000,50000
6,64,2047,4,11,2047004011,"Tinh Bac Kan",4,1,5,1,1,5,1,"J02",1,162,"2_NMMA",15,1,1,50000,50000
6,64,2047,4,12,2047004012,"Tinh Bac Kan",4,1,3,1,1,3,1,"J02",1,162,"2_NMMA",15,1,1,30000,30000
6,64,2047,4,13,2047004013,"Tinh Bac Kan",4,1,20,2,1,20,3,"mai hương",1,162,"2_NMMA",15,1,1,200000,200000
6,64,2047,4,14,2047004014,"Tinh Bac Kan",4,1,5,1,1,5,1,"Lai",1,162,"2_NMMA",15,1,1,50000,50000
6,64,2047,4,15,2047004015,"Tinh Bac Kan",4,1,8,1,1,8,1,"J02",1,162,"2_NMMA",15,1,1,80000,80000
6,66,2173,5,1,2173005001,"Tinh Bac Kan",5,1,1,99,1,NA,1,"lai",1,161,"2_NMMA",5,4,4,10000,NA
6,66,2173,5,3,2173005003,"Tinh Bac Kan",5,1,1,1,1,1,2,"lai",1,161,"2_NMMA",5,4,4,10000,10000
6,66,2173,5,4,2173005004,"Tinh Bac Kan",1,1,1,99,1,NA,1,"Lúa lai",1,161,"2_NMMA",5,4,4,10000,NA
6,66,2173,5,5,2173005005,"Tinh Bac Kan",5,4,4,15,4,4,2,"giống lai 108",1,161,"2_NMMA",7,4,4,40,40
6,66,2173,5,6,2173005006,"Tinh Bac Kan",4,4,4,10,4,4,1,"lúa lai 838",1,161,"2_NMMA",7,4,4,40,40
6,66,2173,5,8,2173005008,"Tinh Bac Kan",4,4,5,15,4,5,1,"lúa lai 838",1,161,"2_NMMA",7,4,4,50,50
6,66,2173,5,9,2173005009,"Tinh Bac Kan",5,4,4,2,4,4,1,"việt lai 20",1,161,"2_NMMA",7,4,4,40,40
6,66,2173,5,10,2173005010,"Tinh Bac Kan",1,4,4,2,4,4,1,"hà phát 88",1,161,"2_NMMA",7,4,4,40,40
6,66,2173,5,11,2173005011,"Tinh Bac Kan",4,1,13,20,1,NA,1,"sán ưu 63",1,161,"2_NMMA",5,4,4,130000,NA
6,66,2173,5,12,2173005012,"Tinh Bac Kan",1,1,6,35,1,NA,2,"nhì ưu",1,161,"2_NMMA",5,4,4,60000,NA
6,66,2173,5,13,2173005013,"Tinh Bac Kan",5,4,4,1,4,4,1,"việt lai 20",1,161,"2_NMMA",7,4,4,40,40
6,66,2173,5,14,2173005014,"Tinh Bac Kan",1,4,4,2,4,4,1,"việt lai 20",1,161,"2_NMMA",7,4,4,40,40
8,70,2215,13,4,2215013004,"Tinh Tuyen Quang",1,2,1.2,4,2,1.3,1,"đài thơm",1,363,"2_NMMA",1,2,2,33.3333333333333,36.1111111111111
8,72,2275,5,1,2275005001,"Tinh Tuyen Quang",5,1,0.01,5,1,0.01,1,"lúa thuần thiên ưu 8",1,341,"2_NMMA",6,2,2,100,100
8,72,2275,5,2,2275005002,"Tinh Tuyen Quang",5,2,1.4,2,2,1.5,1,"Việt Lai 20",1,341,"2_NMMA",8,2,2,38.8888888888889,41.6666666666667
8,72,2275,5,3,2275005003,"Tinh Tuyen Quang",5,1,0.01,10,1,0.05,1,"MHC2",1,341,"2_NMMA",6,2,2,100,500
8,72,2275,5,4,2275005004,"Tinh Tuyen Quang",5,2,1,2,2,1.2,1,"hương ưu",1,341,"2_NMMA",8,2,2,27.7777777777778,33.3333333333333
8,72,2275,5,5,2275005005,"Tinh Tuyen Quang",5,1,0.01,10,1,0.01,1,"thiên ưu 8",1,341,"2_NMMA",6,2,2,100,100
8,72,2275,5,6,2275005006,"Tinh Tuyen Quang",5,2,1,1,2,1,1,"thiên ưu",1,341,"2_NMMA",8,2,2,27.7777777777778,27.7777777777778
8,72,2275,5,7,2275005007,"Tinh Tuyen Quang",5,1,0.01,5,1,0.01,1,"Siêu lúa lai",1,341,"2_NMMA",6,2,2,100,100
8,72,2275,5,8,2275005008,"Tinh Tuyen Quang",5,2,1,1,2,1,1,"thiên ưu",1,341,"2_NMMA",8,2,2,27.7777777777778,27.7777777777778
8,72,2275,5,9,2275005009,"Tinh Tuyen Quang",5,2,1.4,10,2,1.4,1,"lúa thuần đài thơm",1,341,"2_NMMA",8,2,2,38.8888888888889,38.8888888888889
8,72,2275,5,10,2275005010,"Tinh Tuyen Quang",5,2,1.5,1,2,1.6,1,"MHC2",1,341,"2_NMMA",8,2,2,41.6666666666667,44.4444444444444
8,72,2275,5,11,2275005011,"Tinh Tuyen Quang",5,1,0.01,5,1,0,1,"thiên ưu",1,341,"2_NMMA",6,2,2,100,0
8,72,2275,5,12,2275005012,"Tinh Tuyen Quang",5,2,1,2,2,1,1,"Siêu lúa lai",1,341,"2_NMMA",8,2,2,27.7777777777778,27.7777777777778
8,72,2275,5,14,2275005014,"Tinh Tuyen Quang",5,2,1,1,2,1,1,"Thiên ưu 8",1,341,"2_NMMA",8,2,2,27.7777777777778,27.7777777777778
8,72,2275,5,15,2275005015,"Tinh Tuyen Quang",5,1,0.01,10,1,0,1,"Hà Phát",1,341,"2_NMMA",6,2,2,100,0
8,73,2344,8,2,2344008002,"Tinh Tuyen Quang",5,4,3,2,4,4,1,"BCL889",1,349,"2_NMMA",9,4,4,30,40
8,73,2344,8,3,2344008003,"Tinh Tuyen Quang",5,4,4,5,4,3.5,1,"HD11",1,349,"2_NMMA",9,4,4,40,35
8,73,2344,8,4,2344008004,"Tinh Tuyen Quang",4,4,4,99,4,NA,99,"Bcl889",1,349,"2_NMMA",9,4,4,40,NA
8,73,2344,8,5,2344008005,"Tinh Tuyen Quang",1,4,6,99,4,NA,1,"T125",1,349,"2_NMMA",9,4,4,60,NA
8,73,2344,8,6,2344008006,"Tinh Tuyen Quang",1,4,4,99,4,NA,1,"DT125",1,349,"2_NMMA",9,4,4,40,NA
8,73,2344,8,7,2344008007,"Tinh Tuyen Quang",1,4,3,99,4,NA,1,"DT12",1,349,"2_NMMA",9,4,4,30,NA
8,73,2344,8,8,2344008008,"Tinh Tuyen Quang",5,4,3,10,4,2.5,99,"MHC2",1,349,"2_NMMA",9,4,4,30,25
8,73,2344,8,11,2344008011,"Tinh Tuyen Quang",99,4,0,0,4,0,99,"không sản xuất vụ xuân",1,349,"2_NMMA",9,4,4,0,0
8,73,2344,8,14,2344008014,"Tinh Tuyen Quang",1,3,2,5,3,2,1,"BC 15",1,349,"2_NMMA",1,4,4,40,40
8,73,2344,8,15,2344008015,"Tinh Tuyen Quang",1,4,3,6,4,3,1,"BC 15",1,349,"2_NMMA",9,4,4,30,30
8,74,2383,6,1,2383006001,"Tinh Tuyen Quang",1,2,1,4,2,1,1,"thái bình BC15",1,375,"2_NMMA",5,2,2,27.7777777777778,27.7777777777778
8,74,2383,6,2,2383006002,"Tinh Tuyen Quang",1,2,1,4,2,1,1,"Thái Bình",1,375,"2_NMMA",5,2,2,27.7777777777778,27.7777777777778
8,74,2383,6,4,2383006004,"Tinh Tuyen Quang",1,2,1,15,2,0.8,1,"Thái Tuyên",1,375,"2_NMMA",5,2,2,27.7777777777778,22.2222222222222
8,74,2383,6,7,2383006007,"Tinh Tuyen Quang",5,2,1,3,2,1,1,"BC 15",1,375,"2_NMMA",5,2,2,27.7777777777778,27.7777777777778
8,74,2383,6,8,2383006008,"Tinh Tuyen Quang",1,2,1,4,2,1,1,"Thái Bình PC15",1,375,"2_NMMA",5,2,2,27.7777777777778,27.7777777777778
8,76,2542,11,1,2542011001,"Tinh Tuyen Quang",5,2,0.7,3,2,0.8,1,"thai xuyên",1,351,"2_NMMA",9,2,2,19.4444444444444,22.2222222222222
8,76,2542,11,2,2542011002,"Tinh Tuyen Quang",5,2,1,3,2,1,1,"tạp giao",1,351,"2_NMMA",9,2,2,27.7777777777778,27.7777777777778
8,76,2542,11,3,2542011003,"Tinh Tuyen Quang",5,2,0.8,1,2,1,1,"thái xuyên",1,351,"2_NMMA",9,2,2,22.2222222222222,27.7777777777778
8,76,2542,11,4,2542011004,"Tinh Tuyen Quang",5,2,1,3,2,1,1,"tạp giao",1,351,"2_NMMA",9,2,2,27.7777777777778,27.7777777777778
8,76,2542,11,5,2542011005,"Tinh Tuyen Quang",5,2,1,99,2,NA,1,"Tạp dao",1,351,"2_NMMA",9,2,2,27.7777777777778,NA
8,76,2542,11,6,2542011006,"Tinh Tuyen Quang",5,2,1,99,2,NA,1,"Tạp dao",1,351,"2_NMMA",9,2,2,27.7777777777778,NA
8,76,2542,11,9,2542011009,"Tinh Tuyen Quang",4,2,2,10,2,2,1,"km18",1,351,"2_NMMA",9,2,2,55.5555555555556,55.5555555555556
8,76,2542,11,10,2542011010,"Tinh Tuyen Quang",4,2,1.5,5,2,1.5,1,"Km18",1,351,"2_NMMA",9,2,2,41.6666666666667,41.6666666666667
8,76,2542,11,11,2542011011,"Tinh Tuyen Quang",4,2,2,5,2,2,1,"km18",1,351,"2_NMMA",9,2,2,55.5555555555556,55.5555555555556
8,76,2548,9,1,2548009001,"Tinh Tuyen Quang",5,2,1,99,2,NA,1,"Thái Bình",1,340,"2_NMMA",11,2,2,27.7777777777778,NA
8,76,2548,9,3,2548009003,"Tinh Tuyen Quang",5,2,1,99,2,NA,1,"BC15",1,340,"2_NMMA",11,2,2,27.7777777777778,NA
8,76,2548,9,5,2548009005,"Tinh Tuyen Quang",4,2,2,5,2,2,1,"Q5",1,340,"2_NMMA",11,2,2,55.5555555555556,55.5555555555556
8,76,2548,9,6,2548009006,"Tinh Tuyen Quang",4,2,1.5,99,2,NA,1,"km18",1,340,"2_NMMA",11,2,2,41.6666666666667,NA
8,76,2548,9,7,2548009007,"Tinh Tuyen Quang",4,2,2,5,2,2,1,"052",1,340,"2_NMMA",11,2,2,55.5555555555556,55.5555555555556
8,76,2548,9,9,2548009009,"Tinh Tuyen Quang",5,2,1,99,2,NA,1,"Thiên Hương",1,340,"2_NMMA",11,2,2,27.7777777777778,NA
8,76,2548,9,10,2548009010,"Tinh Tuyen Quang",5,2,1,99,2,NA,1,"ST12",1,340,"2_NMMA",11,2,2,27.7777777777778,NA
8,76,2548,9,11,2548009011,"Tinh Tuyen Quang",5,2,1,23,2,NA,1,"Thái bình",1,340,"2_NMMA",11,2,2,27.7777777777778,NA
8,76,2548,9,12,2548009012,"Tinh Tuyen Quang",5,2,1,25,2,NA,1,"thái xuyên",1,340,"2_NMMA",11,2,2,27.7777777777778,NA
8,76,2548,9,13,2548009013,"Tinh Tuyen Quang",5,2,1.2,2,2,1.2,1,"thiên hương",1,340,"2_NMMA",11,2,2,33.3333333333333,33.3333333333333
8,76,2548,9,14,2548009014,"Tinh Tuyen Quang",5,2,1.2,2,2,1.2,1,"thiên hương",1,340,"2_NMMA",11,2,2,33.3333333333333,33.3333333333333
8,76,2554,1,2,2554001002,"Tinh Tuyen Quang",5,2,1,99,2,NA,1,"khang dân",1,539,"2_NMMA",13,2,2,27.7777777777778,NA
8,76,2554,1,3,2554001003,"Tinh Tuyen Quang",5,2,1,99,2,NA,1,"khang dân",1,539,"2_NMMA",13,2,2,27.7777777777778,NA
8,76,2554,1,4,2554001004,"Tinh Tuyen Quang",5,2,1,10,2,1,1,"KM 18",1,539,"2_NMMA",13,2,2,27.7777777777778,27.7777777777778
8,76,2554,1,5,2554001005,"Tinh Tuyen Quang",1,2,1,5,2,1,1,"khang dân",1,539,"2_NMMA",13,2,2,27.7777777777778,27.7777777777778
8,76,2554,1,6,2554001006,"Tinh Tuyen Quang",1,2,1,5,2,1,1,"khang dân",1,539,"2_NMMA",13,2,2,27.7777777777778,27.7777777777778
8,76,2554,1,7,2554001007,"Tinh Tuyen Quang",1,2,1,3,2,1,1,"khang dân",1,539,"2_NMMA",13,2,2,27.7777777777778,27.7777777777778
8,76,2554,1,8,2554001008,"Tinh Tuyen Quang",1,2,1,3,2,1,1,"khang dân",1,539,"2_NMMA",13,2,2,27.7777777777778,27.7777777777778
8,76,2554,1,9,2554001009,"Tinh Tuyen Quang",1,2,2,2,2,2,3,"km18",1,539,"2_NMMA",13,2,2,55.5555555555556,55.5555555555556
8,76,2554,1,10,2554001010,"Tinh Tuyen Quang",4,2,2,5,2,2,1,"tạp giao",1,539,"2_NMMA",13,2,2,55.5555555555556,55.5555555555556
8,76,2554,1,11,2554001011,"Tinh Tuyen Quang",1,2,2,2,2,2,3,"km18",1,539,"2_NMMA",13,2,2,55.5555555555556,55.5555555555556
8,76,2554,1,12,2554001012,"Tinh Tuyen Quang",4,2,2,5,2,1.5,1,"km18",1,539,"2_NMMA",13,2,2,55.5555555555556,41.6666666666667
8,76,2554,1,13,2554001013,"Tinh Tuyen Quang",5,2,1,30,2,NA,1,"khang dân",1,539,"2_NMMA",13,2,2,27.7777777777778,NA
8,76,2554,1,14,2554001014,"Tinh Tuyen Quang",4,1,3,99,1,NA,1,"lúa khang dân",1,539,"2_NMMA",1,2,2,30000,NA
8,76,2554,1,16,2554001016,"Tinh Tuyen Quang",5,2,1,25,2,NA,1,"khang dân",1,539,"2_NMMA",13,2,2,27.7777777777778,NA
8,76,2572,16,3,2572016003,"Tinh Tuyen Quang",5,2,1,8,2,1.5,1,"khang dân",1,357,"2_NMMA",12,2,2,27.7777777777778,41.6666666666667
8,76,2572,16,4,2572016004,"Tinh Tuyen Quang",5,2,1,99,2,NA,1,"khang dân",1,357,"2_NMMA",12,2,2,27.7777777777778,NA
8,76,2572,16,5,2572016005,"Tinh Tuyen Quang",4,2,2,5,2,2,3,"km18",1,357,"2_NMMA",12,2,2,55.5555555555556,55.5555555555556
8,76,2572,16,6,2572016006,"Tinh Tuyen Quang",1,2,2,99,2,NA,3,"km18",1,357,"2_NMMA",12,2,2,55.5555555555556,NA
8,76,2572,16,7,2572016007,"Tinh Tuyen Quang",5,2,1,3,2,1,1,"khang dân",1,357,"2_NMMA",12,2,2,27.7777777777778,27.7777777777778
8,76,2572,16,8,2572016008,"Tinh Tuyen Quang",4,2,1,5,2,1.2,1,"khang dân",1,357,"2_NMMA",12,2,2,27.7777777777778,33.3333333333333
8,76,2572,16,9,2572016009,"Tinh Tuyen Quang",4,2,1,99,2,NA,1,"khang dân",1,357,"2_NMMA",12,2,2,27.7777777777778,NA
8,76,2572,16,10,2572016010,"Tinh Tuyen Quang",4,2,1,3,2,1,1,"khang dân",1,357,"2_NMMA",12,2,2,27.7777777777778,27.7777777777778
8,76,2572,16,12,2572016012,"Tinh Tuyen Quang",5,2,2,5,2,2,3,"km18",1,357,"2_NMMA",12,2,2,55.5555555555556,55.5555555555556
8,76,2572,16,13,2572016013,"Tinh Tuyen Quang",5,2,1,21,2,NA,1,"khang dân",1,357,"2_NMMA",12,2,2,27.7777777777778,NA
8,76,2572,16,14,2572016014,"Tinh Tuyen Quang",5,2,1,19,2,1,1,"khang dân",1,357,"2_NMMA",12,2,2,27.7777777777778,27.7777777777778
8,76,2572,16,15,2572016015,"Tinh Tuyen Quang",5,2,1,20,2,NA,1,"khang dân",1,357,"2_NMMA",12,2,2,27.7777777777778,NA
10,80,2677,18,1,2677018001,"Tinh Lao Cai",99,2,0,NA,2,NA,99,"0",1,403,"2_NMMA",7,2,2,0,NA
10,80,2677,18,2,2677018002,"Tinh Lao Cai",99,2,0,NA,2,NA,99,"0",1,403,"2_NMMA",7,2,2,0,NA
10,80,2677,18,3,2677018003,"Tinh Lao Cai",99,2,0,NA,2,NA,99,"0",1,403,"2_NMMA",7,2,2,0,NA
10,80,2677,18,4,2677018004,"Tinh Lao Cai",99,2,0,NA,2,NA,99,"0",1,403,"2_NMMA",7,2,2,0,NA
10,80,2677,18,5,2677018005,"Tinh Lao Cai",5,2,0,NA,2,NA,99,"0",1,403,"2_NMMA",7,2,2,0,NA
10,80,2677,18,6,2677018006,"Tinh Lao Cai",99,2,0,NA,2,NA,99,"0",1,403,"2_NMMA",7,2,2,0,NA
10,80,2677,18,8,2677018008,"Tinh Lao Cai",99,2,0,99,2,NA,99,"0",1,403,"2_NMMA",7,2,2,0,NA
10,80,2677,18,9,2677018009,"Tinh Lao Cai",5,2,1,1,2,2,1,"giống 838",1,403,"2_NMMA",7,2,2,27.7777777777778,55.5555555555556
10,80,2677,18,10,2677018010,"Tinh Lao Cai",1,2,2,1,2,1,1,"giống 838",1,403,"2_NMMA",7,2,2,55.5555555555556,27.7777777777778
10,80,2677,18,11,2677018011,"Tinh Lao Cai",1,2,1,2,2,2,1,"giống 838",1,403,"2_NMMA",7,2,2,27.7777777777778,55.5555555555556
10,80,2677,18,12,2677018012,"Tinh Lao Cai",1,2,1,2,2,2,1,"giống 838",1,403,"2_NMMA",7,2,2,27.7777777777778,55.5555555555556
10,80,2677,18,13,2677018013,"Tinh Lao Cai",1,2,0,0,2,0,99,"0",1,403,"2_NMMA",7,2,2,0,0
10,80,2677,18,14,2677018014,"Tinh Lao Cai",99,2,0,NA,2,NA,99,"0",1,403,"2_NMMA",7,2,2,0,NA
10,80,2677,18,15,2677018015,"Tinh Lao Cai",99,2,0,0,2,0,99,"0",1,403,"2_NMMA",7,2,2,0,0
10,82,2734,8,1,2734008001,"Tinh Lao Cai",1,2,3,2,2,3,1,"TC18",1,395,"2_NMMA",10,2,2,83.3333333333333,83.3333333333333
10,82,2734,8,2,2734008002,"Tinh Lao Cai",1,2,9,3,2,9,1,"tam ưu 838",1,395,"2_NMMA",10,2,2,250,250
10,82,2734,8,3,2734008003,"Tinh Lao Cai",1,2,3,3,2,3,1,"bắc thơm",1,395,"2_NMMA",10,2,2,83.3333333333333,83.3333333333333
10,82,2734,8,4,2734008004,"Tinh Lao Cai",1,2,3,4,2,3,1,"bắc",1,395,"2_NMMA",10,2,2,83.3333333333333,83.3333333333333
10,82,2734,8,6,2734008006,"Tinh Lao Cai",1,2,3,2,2,3,1,"bắc thơm",1,395,"2_NMMA",10,2,2,83.3333333333333,83.3333333333333
10,82,2734,8,9,2734008009,"Tinh Lao Cai",1,2,1,99,2,NA,1,"Lúa tàu",1,395,"2_NMMA",10,2,2,27.7777777777778,NA
10,82,2734,8,10,2734008010,"Tinh Lao Cai",1,2,1,99,2,NA,1,"Lúa tàu",1,395,"2_NMMA",10,2,2,27.7777777777778,NA
10,82,2734,8,11,2734008011,"Tinh Lao Cai",1,2,1,99,2,NA,1,"Lúa tàu",1,395,"2_NMMA",10,2,2,27.7777777777778,NA
10,82,2734,8,12,2734008012,"Tinh Lao Cai",1,2,1,99,2,NA,1,"lúa tàu",1,395,"2_NMMA",10,2,2,27.7777777777778,NA
10,82,2734,8,14,2734008014,"Tinh Lao Cai",1,2,1,99,2,NA,1,"Lúa tàu",1,395,"2_NMMA",10,2,2,27.7777777777778,NA
10,84,2809,1,1,2809001001,"Tinh Lao Cai",1,2,1,0,2,1,1,"LAI 820",1,310,"2_NMMA",4,NA,NA,27.7777777777778,27.7777777777778
10,84,2809,1,2,2809001002,"Tinh Lao Cai",99,NA,0,NA,NA,NA,99,"không trồng lúa vụ đông xuân",1,310,"2_NMMA",8,NA,NA,NA,NA
10,84,2809,1,3,2809001003,"Tinh Lao Cai",1,2,1,0,2,1,1,"LAI 820",1,310,"2_NMMA",4,NA,NA,27.7777777777778,27.7777777777778
10,84,2809,1,4,2809001004,"Tinh Lao Cai",99,NA,0,NA,NA,NA,99,"không trồng lúa vụ đông xuân",1,310,"2_NMMA",8,NA,NA,NA,NA
10,84,2809,1,6,2809001006,"Tinh Lao Cai",99,NA,0,NA,NA,NA,99,"không trồng lúa vụ đông xuân",1,310,"2_NMMA",8,NA,NA,NA,NA
10,84,2809,1,7,2809001007,"Tinh Lao Cai",1,2,1,0,2,1,1,"LAI820",1,310,"2_NMMA",4,NA,NA,27.7777777777778,27.7777777777778
10,84,2809,1,8,2809001008,"Tinh Lao Cai",99,NA,0,NA,NA,NA,99,"không trồng lúa vụ đông xuân",1,310,"2_NMMA",8,NA,NA,NA,NA
10,84,2809,1,9,2809001009,"Tinh Lao Cai",1,NA,0,NA,NA,NA,99,"không trồng",1,310,"2_NMMA",8,NA,NA,NA,NA
10,84,2809,1,10,2809001010,"Tinh Lao Cai",1,NA,0,NA,NA,NA,99,"không trồng",1,310,"2_NMMA",8,NA,NA,NA,NA
10,84,2809,1,11,2809001011,"Tinh Lao Cai",1,NA,0,NA,NA,NA,99,"không trồng",1,310,"2_NMMA",8,NA,NA,NA,NA
10,84,2809,1,12,2809001012,"Tinh Lao Cai",1,1,0,0,1,0,99,"không trồng",1,310,"2_NMMA",2,NA,NA,0,0
10,84,2809,1,13,2809001013,"Tinh Lao Cai",99,NA,0,NA,NA,NA,99,"không trồng lúa vụ Đông xuân",1,310,"2_NMMA",8,NA,NA,NA,NA
10,84,2809,1,14,2809001014,"Tinh Lao Cai",1,1,0,NA,1,NA,99,"không trồng lúa vụ đông xuân",1,310,"2_NMMA",2,NA,NA,0,NA
10,84,2809,1,15,2809001015,"Tinh Lao Cai",1,2,1,0,2,1,1,"LAI820",1,310,"2_NMMA",4,NA,NA,27.7777777777778,27.7777777777778
10,85,2890,5,11,2890005011,"Tinh Lao Cai",1,1,0,2,1,0,1,"hương thơm",1,399,"2_NMMA",8,2,2,0,0
10,87,2977,2,1,2977002001,"Tinh Lao Cai",5,2,1,2,2,1,1,"BC15",1,400,"2_NMMA",10,2,2,27.7777777777778,27.7777777777778
10,87,2977,2,2,2977002002,"Tinh Lao Cai",5,2,1,1,2,1,1,"BC15",1,400,"2_NMMA",10,2,2,27.7777777777778,27.7777777777778
10,87,2977,2,6,2977002006,"Tinh Lao Cai",5,2,1,5,2,1,1,"Bắc thơm",1,400,"2_NMMA",10,2,2,27.7777777777778,27.7777777777778
10,87,2977,2,7,2977002007,"Tinh Lao Cai",5,2,1,2,2,1,1,"BC15",1,400,"2_NMMA",10,2,2,27.7777777777778,27.7777777777778
10,87,2977,2,8,2977002008,"Tinh Lao Cai",5,2,1,10,2,1,1,"nhị ưu 838",1,400,"2_NMMA",10,2,2,27.7777777777778,27.7777777777778
10,87,2977,2,9,2977002009,"Tinh Lao Cai",5,2,1,2,2,1,1,"Thiên ưu 8",1,400,"2_NMMA",10,2,2,27.7777777777778,27.7777777777778
10,87,2977,2,11,2977002011,"Tinh Lao Cai",1,2,1,3,2,1,1,"thái bình BC15",1,400,"2_NMMA",10,2,2,27.7777777777778,27.7777777777778
10,87,2977,2,12,2977002012,"Tinh Lao Cai",5,2,1,3,2,1,1,"BC15",1,400,"2_NMMA",10,2,2,27.7777777777778,27.7777777777778
10,87,2977,2,13,2977002013,"Tinh Lao Cai",1,2,1,4,2,1,1,"thái bình",1,400,"2_NMMA",10,2,2,27.7777777777778,27.7777777777778
10,87,2977,2,14,2977002014,"Tinh Lao Cai",1,2,1,3,2,1,1,"thái bình",1,400,"2_NMMA",10,2,2,27.7777777777778,27.7777777777778
10,87,2989,11,1,2989011001,"Tinh Lao Cai",5,2,1,2,2,1,1,"BC 15",1,359,"2_NMMA",14,2,2,27.7777777777778,27.7777777777778
10,87,2989,11,3,2989011003,"Tinh Lao Cai",5,2,1,99,2,NA,1,"BC 15",1,359,"2_NMMA",14,2,2,27.7777777777778,NA
10,87,2989,11,4,2989011004,"Tinh Lao Cai",4,2,1,99,2,NA,99,"BC15",1,359,"2_NMMA",14,2,2,27.7777777777778,NA
10,87,2989,11,5,2989011005,"Tinh Lao Cai",5,2,1,99,2,NA,1,"BC15",1,359,"2_NMMA",14,2,2,27.7777777777778,NA
10,87,2989,11,6,2989011006,"Tinh Lao Cai",5,2,1,1,2,1,1,"BC15",1,359,"2_NMMA",14,2,2,27.7777777777778,27.7777777777778
10,87,2989,11,7,2989011007,"Tinh Lao Cai",5,2,1,99,2,NA,1,"BC15",1,359,"2_NMMA",14,2,2,27.7777777777778,NA
10,87,2989,11,8,2989011008,"Tinh Lao Cai",1,2,1,3,2,1,1,"thái bình",1,359,"2_NMMA",14,2,2,27.7777777777778,27.7777777777778
10,87,2989,11,9,2989011009,"Tinh Lao Cai",5,2,1,2,2,1,1,"Bc 15",1,359,"2_NMMA",14,2,2,27.7777777777778,27.7777777777778
10,87,2989,11,10,2989011010,"Tinh Lao Cai",4,2,1,2,2,1,1,"BC15",1,359,"2_NMMA",14,2,2,27.7777777777778,27.7777777777778
10,87,2989,11,11,2989011011,"Tinh Lao Cai",5,2,1,3,2,1,1,"thái bình",1,359,"2_NMMA",14,2,2,27.7777777777778,27.7777777777778
10,87,2989,11,12,2989011012,"Tinh Lao Cai",1,2,1,5,2,1,1,"BC15",1,359,"2_NMMA",14,2,2,27.7777777777778,27.7777777777778
10,87,2989,11,13,2989011013,"Tinh Lao Cai",5,2,1,2,2,1,1,"BC15",1,359,"2_NMMA",14,2,2,27.7777777777778,27.7777777777778
10,87,2989,11,14,2989011014,"Tinh Lao Cai",1,2,3,4,2,3,1,"thái bình",1,359,"2_NMMA",14,2,2,83.3333333333333,83.3333333333333
10,87,2989,11,15,2989011015,"Tinh Lao Cai",5,2,1,99,2,NA,1,"Bắc thơm",1,359,"2_NMMA",14,2,2,27.7777777777778,NA
10,89,3055,12,6,3055012006,"Tinh Lao Cai",1,2,1,18,2,1,1,"BC15",1,501,"2_NMMA",5,2,2,27.7777777777778,27.7777777777778
10,89,3055,12,9,3055012009,"Tinh Lao Cai",1,2,2,3,2,2,1,"nhị ưu 838",1,501,"2_NMMA",1,2,2,55.5555555555556,55.5555555555556
10,89,3055,12,10,3055012010,"Tinh Lao Cai",1,2,4,5,2,4,1,"Tam ưu 838",1,501,"2_NMMA",5,2,2,111.111111111111,111.111111111111
10,89,3055,12,11,3055012011,"Tinh Lao Cai",1,2,1,99,2,NA,1,"TBR225",1,501,"2_NMMA",5,2,2,27.7777777777778,NA
10,89,3055,12,12,3055012012,"Tinh Lao Cai",5,2,2,5,2,2,1,"838",1,501,"2_NMMA",5,2,2,55.5555555555556,55.5555555555556
